comments,label,x,y
As a  cyclist i would like to see wind forecast on the bom mobile site so that i know what to expect when i cycle to and from work,positive,46.1627,25.5946
This website is rubbish I live at Korumburra its telling me its 22c its actually 32c you must be taking your reading at Pound Creek 25k away on the coast. I think you need to inform people who enter their locaton you cannot provide weather readings for places away from your weather station.    John Grenville,neutral,0.2952388,-23.357443
Great. Uninstalled weather apps.,positive,-27.082758,-15.991578
Love the new mobile site. Works a treat.,positive,-41.659912,5.3146973
"Great mobile site - thanks!!  Would love the option to slow down the radar. Other than that it's perfect!

Simon",positive,-35.188816,-9.686674
It would be nice to be able to select wind speed in knots in the table for predicted weather,positive,48.69918,22.382336
"Like the design and information on the new site, much easier to read.",positive,-1.2411953,-21.369913
"Brief look just now, and I think its good. FM",positive,10.981974,15.775309
Hi ya family and friends j,positive,-3.3982186,14.220775
Any chance of an app at time soon?,positive,-21.929007,-10.405656
The weather for gymea for the last two days has shown no wind despite it being a quite strong southerly or souwester,positive,42.24004,24.627127
Would it be possible to make m.bom.gov.au into a stand alone app? It's quite difficult using a browser on my mini and phone.,negative,-23.05736,20.622526
Data for the terrey hills station are often missing.,negative,-0.08685176,12.865397
This new mobile website is great. Well done to the developers.,positive,-38.995346,12.910933
Your radar site does not cover Launceston it covers the south and Hobart only,neutral,28.120153,13.659459
"Wind direction and strength would be a useful addition to the daily forecasts.
Thanks",positive,47.82642,27.530066
"At last. A weather site that fits on my mobile and, I don't have to squint, or widen the view so much that only a quarter is visible. Well done  BOM,thank you.",positive,-23.477161,5.620616
finally! great job.,positive,-36.01804,-6.0828786
"Hello, I'm a dairy farmer from Drouin,vic. I'd like a local forecast as I check it every day. This is my first visit to this new weather app and I can't find Drouin , only capital cities, cheers thx",positive,10.104731,33.250793
The wind speeds in the 24 hr forecast seem to be very out of Waco at te moment in the Barwon heads forecast. This has been the case yesterday and so far today. Actual winds right now day 10km/hr but the forecast says 33km/hr. Quite a descrpancy and it was the same last night.,neutral,46.740147,27.87226
This mobile weather facility is great! A shortcut in the home screen is as good as a fancy app. Thank you to the developers and all the great work people do at BOM.,positive,-3.0663505,-9.489676
"Nice App but, location Armidale nsw 2350 radar selection is Newcastle, when it needs to be Namoi.
Brian Parsons",positive,28.783382,3.2109714
"Basically, no idea what you guys do because you have NEVER got the rain prediction right. Kinda depressing when AGAIN you give 90 percent chance of rain and yet again we get zip. Time and time again. When you are desperate for rain....it is assured by BOM and never eventuates can be very frustrating. My advise give up forecasting.
Chris from The Palms,Gympie",negative,25.15178,34.507553
Current UV reading need to be easily read.,positive,3.037777,-25.933468
Including the Current UV level with the temperature would be great for us parents with kids eager to play outdoors.,positive,-5.469814,23.392113
It would be great to have it as an App and to have a radar station selection. In total however it is a great site.,positive,-23.487339,-24.669197
Can you please explain how to create a favourite?,positive,-11.988251,34.724865
"Gday, the app does not hold a favourite location. Using apple iOS version. On opening I press ""use current location"" and always get the prompt to allow use of location w- which is annoying.as I have looked in privacy and allowed location services generally. There is no icon for this BOM app specifically. However when it does load my location I press the favourite star and it changes to full rather than outline. Back at home page it appears as a favourite, but on closing the app it does not remember the favourite setting and again asks me to allow use of location i get it to use current location. Would appreciate a fix to these two problems. Thanks. Andrew",positive,0.79971266,43.62078
Mm,neutral,28.972467,35.13959
"Hello, I have just discovered your mobile weather site and am most impressed. 

Aside from wishing that it was a widget, from my point of view, the only thing missing, is the inclusion of the ablility to add the weather observations on the radar.

On another note, in the menu it says 'No favourite location yet', but I cannot see how this can be set.

Keep up the great work (fingers crossed for an Android app or widget!).

Kind regards, 
Andrea",positive,-2.2236724,33.52536
"Yay. Much more user friendly.
It would be very handy if there was a link to the synoptic charts too.
Obviously it would also be more awesome in ""app"" form. 
Good job.
Gavin.",positive,-21.316706,14.272736
Can you put the weather observations on the radar,neutral,37.041832,13.4614725
"Clicked on Radar from mobile weather site for Nile, Tasmania and it took me to Radar for Hobart. Nile not even on map.  More useful would be NW Tas Radar were rain comes from.",positive,32.012897,14.525229
"A really poor service. why is the temp and forecast  on my phone app always coolerl than on my Tablet?...and why is temp and forecast on the ABC news always different again?..
.how about soem consistency...very annoying",negative,10.185536,28.014252
Absolutely love the new mobile website - everything on the same page and easy to read - well done.,positive,-47.872116,8.571093
Omg love the new mobile website,positive,-48.038944,7.588585
"Like the weather,would be nice if theres a. APP. Instead of going to Google all the time.. Much appreciated of feed back to this... Cheers. Ange..",positive,23.127253,-3.9643812
"Hey, just wondering if you guys are working on a mobile app? Would be much more convenient than having to pull up the mobile site every time. I'm sure everyone wants to get the most accurate weather updates from your bearau.",positive,-17.809528,-5.3050666
Good site.  Easy to find and clear weather map.  Keep up the good work for us oldies.,positive,17.569635,-25.849195
"Radar option does not show Bundaberg at all. Can that be sorted out?
Also can radar show roads as the spot I want to check for rain is on the highway between Bundaberg & Childers",positive,32.509903,19.265837
"Hi Team, I love the new mobile site. Very clean, easy to read and loads very quickly on my phone. Great job!
Would it be possible to also shown the UV rating for the day?
Once again thank you, keep up the good work. 
David",positive,-6.3265567,20.657873
This mobile site is fantastic. Clear and concise. 10/10.,positive,9.609726,-27.778494
Thank u,positive,-34.699432,0.8566769
"I love the mobile m.bom site. However as a sailor I don't use it as other sites have the wind forecast in knots which is much more useful when away from a pc.  Can you make a knots option or even a m.bom/marine page, you would win back many users
Cheers
David",positive,-19.307055,23.352924
"How can I look at the current temperature on the weather radar for city , airport etc. and wind",neutral,41.04126,17.075407
It would be good if you put the date next to the day on the weather forecast,positive,17.590666,36.277542
"Fantastic weather site ... Whilst the full BOM site is great it is too comprehensive for a mobile .... This new mobile friendly site is easy to use , clearly laid out and best of all , weather for ones location in a snapshot . Well done BOM team ! Thankyou Michael",positive,-22.758978,8.498736
Good site for mobile..,positive,70.120544,-18.817139
"I love your weather forecast on your app/site. However, where you have the days eg the following 5 days etc, could you put the dates beside the name of the day. Thanks. Kerrie Carstensen",positive,15.881562,37.384743
"Although one can have a favorite & even remove the default radar, one still gets sent to Melbourne instead of only favorite I set as Melton? Is this because Melton doesn't actually have a weather station? Not sure why have a favorite that does nothing? Very annoying having to set location on each use. Please fix. Regards. Bruce.",positive,-3.344619,33.2655
"Hi in the next 24 hrs table does 7.30 50% chance of rain refer to the 3 hours up to 7.30 or from 7.30?
Thanks 
Russell Morgan",positive,27.293097,35.118332
3,neutral,-2.1771567,1.7326264
"Hi. Great mobile site, except that the radar tab when used in the Launceston area hooks into the radar in the south of Tassie.. It should be bringing up the West Takone radar area for the north of the state. Can this be corrected?? Yours Gordon.",positive,31.508404,14.941175
"The mobile site is very easy to use, but it would be useful to keep more than 2 recent locations in the menu. We're touring around and looking at several places at a time.",positive,-12.580525,-9.551605
Great mobile site - much easier to keep track of the weather from the phone.,positive,-26.126133,-17.157143
You guys suck at predicting weather.,negative,-14.4947195,2.7702012
"Are there any plans to add UV index to your mobile app? I love using the app, but with my Type I skin, it would be nice to have this information quickly available. 
Regards, Andrew",positive,-10.231058,-24.688213
"Your mobile site is very good and easy to read. Any chance you could include forecast wind speed and direction as well?  This is important to us. Cheers, Paul McClelland.",positive,48.788364,25.593916
Why is it that there is a cyclone developed and named but you guys have it as no current cyclones on your site.Should give you guys a room with a window so you can get close to your predictions,negative,-12.792635,2.7918074
"...previous comment re wind direction refers to the 24 hour forecast page. 

I'm excited by the mobile site! Thank you.",positive,45.25228,27.592014
"I really like the site!
Re wind in 24hours: I'd like to see triangles pointing the directions under the letters SSW NE.
I still get confused about if winds come from or go to. Sad but true.
Thank you for this opportunity.",positive,46.354935,24.216082
"Hi,

I've been using BOM's mobile version since its first launched, and have been really pleased by it.

Since now summer is here, can it be added with the UV/UVA index to it? Or if it is already there, please point me to it?

thanks
Jo",positive,-9.904223,26.746851
"Absolutely love the new web page. Great work!
Thanks heaps.",positive,-40.152138,5.356771
Max temp should be prominent eg strong warm colour and above minimum. People look for top temperature first. Confusing as is.,positive,5.1162972,0.6665347
Love the mobile site. Would be great if the current uv index could be slotted in.,positive,-4.992884,24.038761
The app won't save my location as a favourite. The star does change colour when touched.,negative,-1.8695407,42.02729
"Hi guys, just wanted to say that the mobile site is fantastic. Finally I can have decent weather data on a windows phone by pinning your site to start. An app in the future would be awesome too. Keep up the good work!",positive,-32.72734,32.5862
"(continued) ...needs recalibration. For example, a local amateur weather service, despite being amateur - http://www.berwickweather.info/index.php - is physically located in the observation area, and probably offers a more accurate live temperature reading than the computer-derived/modelled one based on Ferny Creek 20kms away.

So my bottom line sunmarised: please use an on-the-spot check of your local observations in Berwick (and maybe surrounds) and calibrate if necessary.

Your current observation temp for Berwick as at 8:55 AM Sunday 20 December: 31 . The Berwick Weather Info Service: 36.2 .

Thank you

Regards,
Michael",positive,-18.035963,4.9256024
"Hi. First, thank you for the overall excellent service you provide, and specifically for the relatively new m.bom.gov.au mobile web service, where you dice up VIC in 6(?) square kilometre chunks I believe and offer localised weather forecasts and observations.

I just wish to give feedback please regarding the live *observations* for Berwick  http://m.bom.gov.au/vic/berwick/  they seem frequently (and significantly) inaccurate. I realise you don't have physical weather stations everywhere, however, the Ferny Creek point you use 19.6 kms away - and the weather model you use -",positive,-22.430958,7.786402
"I suggest under the forecast, adding the day in bracket next to ""tomorrow"" for clearer description.

Example: Tomorrow (Sunday)",neutral,11.28382,29.060642
Just want to day thank for this really useful site. Very useful during firefighting operations in the Northern Midlands of Tasmania over. The last few days.  The layout of the information is perfect.,positive,-17.598782,15.357102
"I would love to see a lightning radar to compliment the excellent rain radar  All in all, a great site.",positive,35.81664,19.663717
When you are viewing the weekly forecast for a specific area (eg. Werribee). It would be fantastic if the date was displayed beside the day,positive,13.714372,35.191402
"Am curious as to the scattered "" white"" blocks on radar site which would normally indicate light rain. Is this an issue with the radar interpretation? As it shows that sometimes in our area, when I can se no rain for some distance.",negative,31.34988,26.204674
"A great mobile-friendly site, thank you.",positive,-41.14142,-3.8344276
Great website. Easy to use. Logical lay out.,positive,-10.61403,-37.860718
I'm confused about this site. Is it meant to be a downloadable app or do I have to enter the web address (www.m.bom.org.au) into my browser every time I want to access it? I can't locate any 'app download' button.,negative,-15.890249,20.461555
On the blue scroll down phone version of the quick details why not flip the colours of the dally temperatures. Make the night one black and the day one white. More intuitive this way. Thanks Andrew,positive,6.0582213,7.094814
this is a great sight and I thank you but would be better if we had a dedicated station at kimba 5641 because of the difference between cleve and kimba can from 5/10 degrees different thank you dale nugent,positive,-32.558414,-0.27787387
"Do you have a 7 day weather widget that will work on Apple's new Operating System OS X 10.11.2
The widget I have used for 2 or 3 years allows on the State SA only to be entered and the list of Suburb's does not appear for selection.",neutral,-15.911534,3.08033
"Yep...checked the temperature 3 times in my garden and its 34C NOT 24C as your website claims.
That's a big difference guys.
Can you tell me why this happens?",neutral,-13.614814,4.2757053
"Your current temperature readings need some updates. Ive had to stick a thermometer outside to get an accurate reading. Today your site has been nearly off by 10C. I'm a big fan if the bom but this website could use an update. I love the graph of temp,humidity, and rainfall probability, so well done there.",positive,1.5955088,-24.136105
I,neutral,-2.7514844,2.9914868
"Generally a great mobile friendly site. It would be most useful to have wind speed quoted in knots, or at latest an option to display in knots.  Perhaps a sign in to allow personalisation of the data displayed?",positive,46.25349,21.510777
Why does the mobile site only show the forecast for the next 6 days not 7 like the full site?  I do like this site,negative,31.302559,-56.93115
Love it. Thank you so much. No nonsense user friendly basic weather info is all I need. Well done.,positive,-47.377014,-3.7003613
Dstsuussysheghegegeyefsgsfzygdysgegstsfscfssfsgsygsgggccfsvsgsygsgsh,neutral,-2.3927157,5.177721
"Yay! Just discovered the mobile version-Thankyou! Having the UV index would be a wonderful and very useful addition. Thanks, lisa",positive,-6.4753647,22.559538
"Dear Sir/ Madam,

Could you please make this website an i phone app",positive,-27.89525,7.226471
It would be good to have the option to put temperatures on radar map like the main site,positive,31.64983,10.418652
it s not accurate.right now its not even cloudy and the app. shows the  thunderstorm icon,neutral,-8.884697,1.1539506
The mobile site does not include forecast information which would be really helpful. Currently I check both the mobile site and the forecast non mobile site.,positive,12.279957,29.741428
"Hi. I have just discovered this mobile BOM site and think it is great. 

One request though would be the addition of current UV Index.

Thanks.",positive,-7.619519,23.841377
could you please explain bright light in the eastern sky which is moving westward,positive,-13.442317,31.397198
Any chance of showing sunrise and sunset times on the app?,positive,-21.44753,-11.419395
"I'd really love to see the wind / wind direction for ""tomorrow"" on the mobile website. I visit BoM ""Melbourne 7 day forecast"" daily in order to decide which days to cycle to work. Thanks for reading!",positive,48.350445,29.091648
New mobile site looks great. You don't have the predicted rainfall amount for the current day?,positive,15.618865,41.94001
"Love the new mobile site, great job thanks",positive,-44.46547,3.7849422
"Dear BOM, thank you for this super-handy mobile website for checking Melbourne's weather. However, please know I have observed it to be woefully inaccurate when it comes to current temperature for Berwick 3806. Perhaps the model needs a tweak for this local weather information?

Regards,
Michael",positive,-21.501417,6.379084
It would be great to be able to see the  UV warning for your location too,positive,-4.2693586,24.421059
"Hi, I am wondering why the severe weather warnings that are issued are not accompanied by a map. Given meteye shows warning areas, and severe weather warnings for the eastern states have maps, it seems possible. 

It would make the warnings much easier to understand.

Otherwise, I love the mobile site. Thank you for providing it.

Dave",negative,-21.089933,-1.4620308
"Love the app, however how come I can locate myself yet unless I know which forecast area I'm in I can't tell if the warning that gives out the forecast areas doesn't relate automatically to where I am located?",positive,5.9772115,31.407335
"Would like to see the days high temp and low temp on the main page. I use this as my main weather app, beats the stuff in the app store.",positive,5.9756465,25.710754
"Hi, is there a setting that allows the forecast temp to be shown on icon when app is closed?  Also, for travel I like to have a couple of locations listed, can I swipe from 1 location to the next or do only have the option of viewing alternative from opening locations & selecting. Thanks Alan",positive,-0.55180633,41.28754
This is a test.,neutral,-6.3898234,1.3152022
It would be nice to have the maximum temperature since 9am on my local Glenelg page.  I see that such information is shown on the adelaide page.,positive,1.6414235,23.090519
"I have been using the BOM radar on my mobile (Samsung S5511T) for the last four years. This is NOT a smart phone. I always view the single radar images and have never had trouble. Now I cannot get a full resolution radar image and I am redirected to another site. The new m.bom.gov.au site is NOT viewable on my phone. Please can you help me?

Reg Saunders
Cawongla, NSW.",positive,25.641989,18.296478
"In Australia we 'apologise' not 'apologize' when the radar service isn't working.
Cheers,  Andrew",negative,34.09305,7.6139154
"Fantastic.  At last, a weather prediction we can rely on. Well done",positive,-40.989464,22.988216
Does anyone read these messages?  Who can help with enquiries?,positive,2.6407135,-23.491318
"Hi, just wondering why there is such a discrepancy between mobile app temps and bom.gov.au mainly for Adelaide temps.",neutral,-21.966562,22.002567
"For the umpteenth time the temperature for Newcastle and the north end of Lake Macquarie is totally incorrect by about 12-13 degrees C. Please check your information. 1Dec2015. Yours faithfully, Rob Regan",positive,-13.832171,29.723715
Your radar site is not correct for Launceston. It only shows southern Tas,neutral,28.864742,13.761217
it is hard to find synoptic chart,negative,2.4478776,4.289433
Hi on the radar maps it would be helpfull if there was some sort of visual indication showing which way the storms are heading just a thought just makes the map more easily interpreted.,positive,22.171453,11.058175
"The weather report for Palmyra WA shows a moon sign for 'night' from 2pm,when Fremantle is showing the appropriate image.",neutral,-19.15019,2.6473663
"The thing that really amazes me is the total ignorance & stupidity of both the BOM & people living in Queensland & NSW, particularly in relation to tornadoes. You get these massive super cells, large hail, so called wind damage in a direct line (plus photos of obvious tornadoes) & yet idiots still persist in calling it 'wind damage'. How many people have to risk death or severe injures before incompetent bureaucrats finally learn to identify tornadoes, or would you prefer a multi-billion dollar class action before taking appropriate action? You're paid to identify potential risks, not report extreme atmospheric conditions after the event.",negative,45.271244,20.61668
"The new mobile site looks great, and offers a fine alternative to the weather app. However, could the uv index and alert period be included on this site, as it is on the old forecast page? It would be a great inclusion. Thanks.",positive,-26.256872,8.587161
The mobile website is amazing! I wish that bom.gov.au would automatically detect mobile and redirect.,positive,-26.106705,17.940813
"Like this app better than ""Aus whether""",positive,16.346811,3.354012
"An excellent job, very impressed for many reasons.  Thank you.",positive,48.628788,-3.6120024
"I like the mobile friendly website. I use it daily. It would be good if you could make the rainfall and rivers info mobile friendly too. Thanks, Guy",positive,-43.458572,-4.8179274
"A nice clean look which is appreciated; however, information such as expected change in temperature during the day and changes in wind speed and direction during the day would be useful, similar to the elders weather app.",positive,43.271202,23.4289
"Love the mobile site! Super easy to use and has all the info I need, including the radar.
Have been showing other people and getting them on board too! Great work and thanks.",positive,-6.9617467,-11.044661
Love the mobile services. As a field worker I need to keep an eye on the weather. Many thanks..,positive,-30.541204,-5.5714874
"Hi BOM,

I just really wanted to say that I love the new mobile website! It is sleek, simple and chock full of great information right where it needs to be. Always loads very quickly and it is a pleasure to use. So thank you! Keep up the fantastic work and providing reliable information, it is appreciated!
Regards, Peter",positive,-42.43811,0.6604743
"I use many seperate pages from BOM. Would love to be able to customise my BOM page with your different windows or info. If your data had a portal, you could sell access to it to third parties who then format it in different ways. If interested, call me.",positive,-17.758667,23.955452
Hi. This is a really good sight. Looking at radar is of little use to most people. Possibly this predictive storm sight might be better for local governments to use when issueing warnings.,positive,14.545223,-0.6012711
I,neutral,-3.0119145,2.4596233
"Does the Mobile Website replace your excellent BOM App which seems to have  disappeared from Playstore?
Brian Rice",positive,-28.240526,19.256311
"I would like to see the live UV Index display added to the temp, humidity, rain and wind on the mobile webpage.

Can this be added?",positive,46.862537,17.344496
"How do you calculate the ""feels like"" temperature? Would it be different for a tropics resident in contrast to a polar dweller?",positive,12.131748,-12.018023
Excellent presentation.,positive,48.78462,-1.3673681
"Thos is a great, and very useful app. But I can't find it on Google play store to install on other devices. Please provide the name or a link.
Thanks
Mike",positive,-12.184294,29.494352
"Very good mobile website to use, user friendly.",positive,-46.184757,-7.5158896
Brilliant,positive,-65.09895,10.771644
"Mareeba weather has no relevance to upper tablelands' i.e. Atherton at all and is totally misleading. We need a weather station on the Tablelands, not half way up, totally different climate. Thank you. Bill Pitcher.",negative,-21.225546,3.7610738
Love the mobile app,positive,-56.926342,-22.59564
"Fantastic new set-up, any chance  there will be an app anytime soon?",positive,-45.462482,21.761839
I love this new app. It is so handy.  Thank you.,positive,-44.26058,4.3860254
Very good except it would be nice if it was a app.. Than going to Google all the time to check the weather...,positive,23.100384,-4.072923
"Finding the mobile site useful. Have the following suggestions:
1-could the warnings summary page include info on what day the the summary applies to? 
2-could the weather summary text have the full summary as included on the main website? 
3-the main website has forecasts for 2 extra days. Why not also include this for the mobile site? 
Cheers, Bart.",positive,12.262052,33.6849
Loaded 3 apps to androids now cannot load anymore what has changed could you please send me a link to app installation,positive,-20.941597,31.918434
"WHY do we have no weather forecast for Coffs Harbour??
Would it be too hard to tell us you have problems so we don't log on to your useless site????",negative,-17.07268,0.36210406
"Your mobile site is excellent, I use it many times per day.  Is it possible to add humidity and wind readings to the site as I am interested in meteorology and they are areas I would like to see information for.  As stated, I very much like your site and believe the Bureau of Meteorology provides the most reliable information.  Keep up the great work.  Thanks Lesley",positive,-2.2172291,-29.593569
Plz tell gladstone to get off their arse and make sure the rain radar maps are up to date and on time.,positive,21.570059,11.78559
Add wind predictions and site will be perfect,positive,49.514534,23.491417
O,neutral,-2.9893847,2.657319
"How can say, on your sites, that there woll be 10% chance of rain, but 0mm rainfall for Newcastle ? That sounds yoy're guessi g or using a faulty crystal ball.",negative,28.652195,34.63387
How can i add the mobile site to home screen. When i put in m.bom.gov.au i just go straight to the mobile screen and the is no obvious way to get the icon on my home screen,negative,-22.447897,18.451412
"Radar  says  it's  18  hrs  old ! !!!!
How  can  I  refresh  it . 
Cheers ,  Toni .",positive,26.476446,14.098747
This  is  perfect  for  me .  I'm  overseas  and  it's  great  having  everything  in  one  app .,positive,-21.618208,-21.963543
App is good. Would like to have railway lines shown.,positive,16.544035,-18.100777
Awesome! Much easier than opening the full website on my phone.,positive,-10.002131,57.669216
Very disappointing that yr content to give inaccurate rainfall readings for localities around Coffs harbour- they can't all be exactly the same. Chris,negative,1.8878729,-23.28419
"Good app, easy to use, clear info.",positive,16.035875,-46.42584
Can you please let me know the BOM app is being released?,positive,-16.620918,32.828896
"Love the mobile bom site, has almost everything I want, simple, quick... Just works..

It would be really good to include the current UV index on the location summary screen.  There is even space at the top of the page on the right hand side next to the current temperature / sun / cloud / rain symbol.. 

Thanks

Alex",positive,-4.3944564,20.644249
"When savings a favourite (using 'current location') a town name cannot be added and it is only recorded as 1. Coordinates and 2. As 'recently viewed' (not a favourite). 

Also, I couldn't find a link for downloading the mobile app. Where can I find this?",neutral,-0.91560936,41.718895
Needs radar map,neutral,24.702177,23.323507
"The new mobile site is looking fantastic and works really well on the phone. Where do i find UV levels, now that Summer isnt too far away?",positive,4.602878,-8.360057
Very good site that's user friendly and easy to navigate.,positive,-46.371525,-9.304668
Daily temp shows lowest in more dominant top box and top temp in lower contrast lower box. Not visually logical or clear. Otherwise excellent.,positive,12.675203,-23.581995
Brilliant app. Great great work. Very happy. Radar; 24 hr forecast; clean interface. Thankyou,positive,-62.58329,5.7789755
I am in Edgewater WA 6027. According to this my nearest weather station is at Hilarys. Hilarys is on thcoast and is relatively cool. Edgewater is usually a lot warmer than Hilarys so can Edgewater weather be reported from a location more relevant ? Thanks,positive,-20.712463,3.4729466
Great site and thanks for info. Please consider marking the devices exact location on the radar map so we can see exactly the radar pattern around us instead of having to guess my location. Maybe as well put the current location at centre of map and potentially use google maps . Thanks,positive,27.841988,18.788311
Can u add sunrise and sunset times or link to existing site luv the new mobile version :),positive,-20.42567,-10.365094
Ha! Pls ignore my last feature request. I found the radar link. :-),positive,27.456821,12.251002
"Loving the mobile site - thankyou!
Feature request: add a link to the radar near where you show the % chance or rain.
Thanks,
Ben",positive,32.698627,26.537622
"Your mobile website shows amount of rain predicted for future days, which is great. For some reason there is no such prediction for the day itself. It is important to know; a 90% chance of 1-2mm is much different from a 70% chance of 10-20mm.

Your main website shows quantity of rain predicted on the day, so doing similar on the mobile website should be reasonably easy to do.

Thanks in advance.",positive,24.780666,40.942352
Congratulations! I like the new BoM mobile app. I especially like being able to look at past weather - say the past 6 hours. I have 6 weather apps on my phone in an attempt to obtain a consensus forecast. I'll be deleting more than just a few now your app has been released. Well done BoM team!!,positive,7.9974585,-9.449911
"Your new mobile site is excellent, intuitive, clear easy to read graphics 
With all the essential information at a glance. A future upgrade may want to include rainfall ytd v last year ytd, & max /min temperatures maybe on an Almanac tab ??",positive,12.153918,-22.574835
"How can someone access your BOM weather forecast app for an iphone.  I can't find it in the App Store and no reference to it on your full website. 
Thank you",positive,-25.325382,15.864563
Would it be possible to have the wind on the 7 day summary for each day. I find that most of my forward planning involves the wind forecast for future days which means I need to go to the full website.  The other option would be to be able to click through to the detail of each forecast day from the summary. Thanks. Mike.,positive,16.490162,37.543144
The radar is good but when the picture is moving i don't know how fast the weather is travelling or how long it will take to get to a certain point,positive,35.501244,13.346218
Fabulous. I can finally delete the links off my home screen to each of seperate sections of the BoM website and find everything in one location.  Just need to link up with arpansa for real time uv levels and it would be perfect.,positive,-5.840433,18.79759
Love it. Use the site numerous times every day. Thanks,positive,-37.63086,-8.486831
Love the new site. I hope this will be released as an app as that would make it even better.,positive,-48.746624,3.5711706
"Just wondering how accurate the radar is - it has been raining, light to moderate in Eden, NSW, for an hour plus (before 1PM, now 2:10), still raining, but the radar shows nothing for miles around (closest light spots on radar 100kays) . Conversely, to look at the radar on Saturday night, you would have thought it bucketing down (in Eden), but not a drop in town or near abouts. 
What is the accuracy on radar?
Thanks,
Terry",positive,32.822968,20.161896
"Hi 

Just wondering why a ring of cloud /rain always forms around port Hedland like the radar depicts at 2047 cheers",positive,32.696774,24.40126
"Lightweight, beautiful, legible, well thought out UI and logical arrangement of service elements, continuously updated with to-the-minute data, free access; I just had to write in and thank you for all the hard work & insight that goes into conceiving, implementing, & maintaining such a great public service as m.bom.gov.au & the BoM in general.

Thank you.",positive,-23.250317,24.850302
Awesome. Well done,positive,-4.0927315,64.787285
I am in love with your mobile website. It's brilliant - I love it. Well done to everyone involved in the design and execution.,positive,-60.78739,7.9358354
A fantastic application. Score it at 98 out of 10!,positive,-41.335033,25.055576
Quite,neutral,-3.202841,8.790275
Excellent thank you,positive,51.552197,-3.4712408
"Hi
Excellent up to date weather predictions. Gave us a fairly good idea whether to cycle Falls yesterday and Hotham today. Did Falls between the storm fronts. Wooohooo",positive,42.815365,-1.9433275
Forecasts too one color - blue - hard to get a quick picture of when it will be sunny and not! Other weather apps clearer.,positive,-16.265093,0.6511692
"Hi, I might be missing something but, while the amount of rain is available for tomorrow and beyond, the mobile site does not seem to display how much rain we are expecting for the rest of today. It only tells you the chance of rain. In the morning this would be very helpful information. Thanks.",positive,28.86715,39.310608
"on the graph display could you add the wind as a large dot with a small arrow showing direction using the 100% axis as kph (the dot = speed) and small arrow as direction with N vertical 
regards
Ted",neutral,46.671455,21.746914
Brill.,neutral,-4.8376884,2.9885674
Love the new mob website. I check it at least twice a day.,positive,-47.881817,7.6476026
Love the mobile weather site. Its fantastic.,positive,-46.52613,24.53537
cmon guys you can do better than that. very basic. launch a fully intergrated mobile site..i guess hard to package a lot of data into a small screen,positive,11.125201,6.4194374
Pl,neutral,-0.8031304,7.4269347
The mobile app has stopped allowing you to change settings - I had it saved to my screen and it used to work but in the last couple of days it will only show me the forecast for my favourite location. If I go into the site via Google I can go back but not in the section saved to my screen which is how I have always used it,positive,2.5632052,42.602375
"very useful app have now abandoned willyweather as there upgrade was atrocious
Ted",neutral,-9.516828,-3.4746783
"Your app is very good, I consult your predictions numerous times a day and find the app along with tide information provides everything I need.  Thank you for the reliable information and service.",positive,-7.176703,-24.629553
I had an app for my iPhone that had this site. Now it is gone and I cannot locate the BOM app anywhere.,neutral,1.859096,35.07176
"The new site looks really good. Great job everyone! 
 It would be nice to still have some range or markers/circles on the radar if possible.",positive,30.327724,-1.0498264
Looks great & easy to use,positive,-19.26963,-40.5465
"The mobile bom weather app was easy to download to my phone's home screen, the pages are easy to navigate, nice to look at, with all the features needed and relevant to my location. The most accurate weather app I have used. I love this app, great work. Thank you.",positive,0.5830702,-17.34721
Your new mobile website is ultra sexy awesome!,positive,-10.448554,58.572647
On the view it shows the chance of rain for the different parts of the day but doesn't give an amount of rain. For the coming days it shows the rain in mm can you do it for the current day otherwise I have to go to the met eye site to get that info. Thanks,positive,24.190672,39.799175
Please make an app for windows phone. Thanks,positive,-36.347427,39.41706
Great,positive,-26.582058,-66.46802
Love the new mobile friendly weather watch. I have it open 24/7. Super easy to read (no zooming necessary). Only thing missing is the UV predictor. I keep needing to return to the BOM forecast to check. Thanks heaps!,positive,-37.031944,7.5939584
"Doesn't seem to be clearing the cache any more. I have to refresh it every time. ABC News works ok, so it's not the phone.",positive,-17.832663,-8.36004
"I prefer using a short cut which goes to website, at my favourite area. It is easier to get to other places.",positive,-32.776474,13.839987
"I like this site. Simple and  easy  to  use and read.
Great work.
Wendy  Missen",positive,-4.01561,-48.76744
"Love the mobile site nice work , especially the graph.",positive,26.776184,-6.7875752
"Keep up the great work well done everybody 
Cheers Ian",positive,-3.5670981,-12.397737
I like it. Excellent..even better a App.. Cheers Ange...,positive,40.038425,-2.9143414
"Hi, great to see a mobile version of the website. Hope this can also transition to an app.
Come the wet season,we use the radar and reports on a daily basis to help make logistical decisions for our bus routes and the potential for flooded roadways, etc. Is there any chance that the mobile site would or could have the same display options as the full site,in terms of roads,rivers and catchment areas? Keep up the great work!
Andrew Clelland
Operations Manager 
The Bodhi Bus",positive,-9.432571,-11.314123
Has an app been produced for this yet?,neutral,-7.0893154,-0.1951179
Great start. Love the basic features so can quickly check weather where ever I am,positive,-33.35933,-13.090066
"Love this site.  The information is displayed in such an easy to understand format, I even use this site on my computer.  Thank you for the effort that was put into this awesome thing.",positive,-11.7302,21.094137
Love the mobile site,positive,-55.022472,-25.446604
Thanks,positive,-36.938225,0.46497536
