comments,label,x,y
"In Australia we 'apologise' not 'apologize' when the radar service isn't working.
Cheers,  Andrew",negative,0.4732499038703242,0.12527155704364346
"Fantastic.  At last, a weather prediction we can rely on. Well done",positive,0.07528317478011393,0.6648384647582576
Does anyone read these messages?  Who can help with enquiries?,positive,0.8379081639895395,0.9240940454199755
"Hi, just wondering why there is such a discrepancy between mobile app temps and bom.gov.au mainly for Adelaide temps.",neutral,0.3881858535936472,0.9383158347130924
"For the umpteenth time the temperature for Newcastle and the north end of Lake Macquarie is totally incorrect by about 12-13 degrees C. Please check your information. 1Dec2015. Yours faithfully, Rob Regan",positive,0.8198034720976852,0.42404166836331736
Your radar site is not correct for Launceston. It only shows southern Tas,neutral,0.40632003287087215,0.3334788026658895
it is hard to find synoptic chart,negative,0.06911660603816638,0.009726135898530552
Hi on the radar maps it would be helpfull if there was some sort of visual indication showing which way the storms are heading just a thought just makes the map more easily interpreted.,positive,0.2454986634881866,0.2546173490460192
"The weather report for Palmyra WA shows a moon sign for 'night' from 2pm,when Fremantle is showing the appropriate image.",neutral,0.7296610459127122,0.1573706773279936
"The thing that really amazes me is the total ignorance & stupidity of both the BOM & people living in Queensland & NSW, particularly in relation to tornadoes. You get these massive super cells, large hail, so called wind damage in a direct line (plus photos of obvious tornadoes) & yet idiots still persist in calling it 'wind damage'. How many people have to risk death or severe injures before incompetent bureaucrats finally learn to identify tornadoes, or would you prefer a multi-billion dollar class action before taking appropriate action? You're paid to identify potential risks, not report extreme atmospheric conditions after the event.",negative,0.6924216339699398,0.7303352999550744
"The new mobile site looks great, and offers a fine alternative to the weather app. However, could the uv index and alert period be included on this site, as it is on the old forecast page? It would be a great inclusion. Thanks.",positive,0.45971716091095327,0.11765350438746136
The mobile website is amazing! I wish that bom.gov.au would automatically detect mobile and redirect.,positive,0.7195096119616272,0.9136472512868443
"Like this app better than ""Aus whether""",positive,0.36617945417715103,0.7587397773020264
"An excellent job, very impressed for many reasons.  Thank you.",positive,0.7419187179670607,0.05404216751961144
"I like the mobile friendly website. I use it daily. It would be good if you could make the rainfall and rivers info mobile friendly too. Thanks, Guy",positive,0.05570766559328588,0.6766177408867394
"A nice clean look which is appreciated; however, information such as expected change in temperature during the day and changes in wind speed and direction during the day would be useful, similar to the elders weather app.",positive,0.8309076664156809,0.9205619033175185
"Love the mobile site! Super easy to use and has all the info I need, including the radar.
Have been showing other people and getting them on board too! Great work and thanks.",positive,0.14166312325741082,0.5833902081935997
Love the mobile services. As a field worker I need to keep an eye on the weather. Many thanks..,positive,0.28205308732223566,0.22270086708301473
"Hi BOM,

I just really wanted to say that I love the new mobile website! It is sleek, simple and chock full of great information right where it needs to be. Always loads very quickly and it is a pleasure to use. So thank you! Keep up the fantastic work and providing reliable information, it is appreciated!
Regards, Peter",positive,0.7383885525286796,0.4131918783221076
"I use many seperate pages from BOM. Would love to be able to customise my BOM page with your different windows or info. If your data had a portal, you could sell access to it to third parties who then format it in different ways. If interested, call me.",positive,0.43769210866869845,0.8444012610066153
Hi. This is a really good sight. Looking at radar is of little use to most people. Possibly this predictive storm sight might be better for local governments to use when issueing warnings.,positive,0.23868474481045443,0.528342377739736
I,neutral,0.8277103806381887,0.13188880326374375
"Does the Mobile Website replace your excellent BOM App which seems to have  disappeared from Playstore?
Brian Rice",positive,0.5961829714701571,0.837190087465621
"I would like to see the live UV Index display added to the temp, humidity, rain and wind on the mobile webpage.

Can this be added?",positive,0.7644655425101194,0.8844821103706265
"How do you calculate the ""feels like"" temperature? Would it be different for a tropics resident in contrast to a polar dweller?",positive,0.03256419900156826,0.691456145310847
Excellent presentation.,positive,0.20393650770655314,0.5570187280796713
"Thos is a great, and very useful app. But I can't find it on Google play store to install on other devices. Please provide the name or a link.
Thanks
Mike",positive,0.7747788987614221,0.42019146508747374
"Very good mobile website to use, user friendly.",positive,0.7042037107024884,0.8404106980261873
Brilliant,positive,0.9457186898643447,0.5450931051843029
"Mareeba weather has no relevance to upper tablelands' i.e. Atherton at all and is totally misleading. We need a weather station on the Tablelands, not half way up, totally different climate. Thank you. Bill Pitcher.",negative,0.31609993050014673,0.3900261533466265
Love the mobile app,positive,0.8655969341234083,0.240316630675798
"Fantastic new set-up, any chance  there will be an app anytime soon?",positive,0.8832644005335903,0.05783624352213346
I love this new app. It is so handy.  Thank you.,positive,0.9713254983421599,0.11910722315936484
Very good except it would be nice if it was a app.. Than going to Google all the time to check the weather...,positive,0.883389056499147,0.5407716780652938
"Finding the mobile site useful. Have the following suggestions:
1-could the warnings summary page include info on what day the the summary applies to? 
2-could the weather summary text have the full summary as included on the main website? 
3-the main website has forecasts for 2 extra days. Why not also include this for the mobile site? 
Cheers, Bart.",positive,0.5613277476838281,0.9806559540470916
Loaded 3 apps to androids now cannot load anymore what has changed could you please send me a link to app installation,positive,0.9513621100155959,0.7986081465165549
"WHY do we have no weather forecast for Coffs Harbour??
Would it be too hard to tell us you have problems so we don't log on to your useless site????",negative,0.651583447710004,0.6777013867136549
"Your mobile site is excellent, I use it many times per day.  Is it possible to add humidity and wind readings to the site as I am interested in meteorology and they are areas I would like to see information for.  As stated, I very much like your site and believe the Bureau of Meteorology provides the most reliable information.  Keep up the great work.  Thanks Lesley",positive,0.1334685280468506,0.4674053274539709
Plz tell gladstone to get off their arse and make sure the rain radar maps are up to date and on time.,positive,0.42916580055165987,0.10190912496973725
Add wind predictions and site will be perfect,positive,0.01132843752364543,0.016268307640864177
O,neutral,0.73746657680441,0.4474560122167164
"How can say, on your sites, that there woll be 10% chance of rain, but 0mm rainfall for Newcastle ? That sounds yoy're guessi g or using a faulty crystal ball.",negative,0.4905746175881881,0.2535566096565067
How can i add the mobile site to home screen. When i put in m.bom.gov.au i just go straight to the mobile screen and the is no obvious way to get the icon on my home screen,negative,0.5408383329205226,0.1272070587032953
"Radar  says  it's  18  hrs  old ! !!!!
How  can  I  refresh  it . 
Cheers ,  Toni .",positive,0.16354972550305436,0.8176440331351343
This  is  perfect  for  me .  I'm  overseas  and  it's  great  having  everything  in  one  app .,positive,0.027429353081337093,0.9160135123300537
App is good. Would like to have railway lines shown.,positive,0.33818792414263277,0.9321583896562958
Awesome! Much easier than opening the full website on my phone.,positive,0.06369879764953312,0.31270008789192894
Very disappointing that yr content to give inaccurate rainfall readings for localities around Coffs harbour- they can't all be exactly the same. Chris,negative,0.593168943484152,0.937804841568696
"Good app, easy to use, clear info.",positive,0.09000353366417635,0.8091930452106754
Can you please let me know the BOM app is being released?,positive,0.6130239213031499,0.6400080544502236
"Love the mobile bom site, has almost everything I want, simple, quick... Just works..

It would be really good to include the current UV index on the location summary screen.  There is even space at the top of the page on the right hand side next to the current temperature / sun / cloud / rain symbol.. 

Thanks

Alex",positive,0.9923091013043427,0.32108281405904526
"When savings a favourite (using 'current location') a town name cannot be added and it is only recorded as 1. Coordinates and 2. As 'recently viewed' (not a favourite). 

Also, I couldn't find a link for downloading the mobile app. Where can I find this?",neutral,0.36018797121992896,0.5358538752418518
Needs radar map,neutral,0.6250838481678798,0.31174611976205935
"The new mobile site is looking fantastic and works really well on the phone. Where do i find UV levels, now that Summer isnt too far away?",positive,0.706323535840436,0.08212459912306547
Very good site that's user friendly and easy to navigate.,positive,0.19480478504844578,0.013251860983063968
Daily temp shows lowest in more dominant top box and top temp in lower contrast lower box. Not visually logical or clear. Otherwise excellent.,positive,0.7496201122038569,0.9478981046884148
Brilliant app. Great great work. Very happy. Radar; 24 hr forecast; clean interface. Thankyou,positive,0.7687110018629418,0.17287111425335222
I am in Edgewater WA 6027. According to this my nearest weather station is at Hilarys. Hilarys is on thcoast and is relatively cool. Edgewater is usually a lot warmer than Hilarys so can Edgewater weather be reported from a location more relevant ? Thanks,positive,0.2838578629893913,0.671178278221524
Great site and thanks for info. Please consider marking the devices exact location on the radar map so we can see exactly the radar pattern around us instead of having to guess my location. Maybe as well put the current location at centre of map and potentially use google maps . Thanks,positive,0.3094466242702141,0.40681845649706116
Can u add sunrise and sunset times or link to existing site luv the new mobile version :),positive,0.2558039651711773,0.5342267520447025
Ha! Pls ignore my last feature request. I found the radar link. :-),positive,0.8694762910616952,0.23969283038043865
"Loving the mobile site - thankyou!
Feature request: add a link to the radar near where you show the % chance or rain.
Thanks,
Ben",positive,0.5295372331594432,0.6650036491067713
"Your mobile website shows amount of rain predicted for future days, which is great. For some reason there is no such prediction for the day itself. It is important to know; a 90% chance of 1-2mm is much different from a 70% chance of 10-20mm.

Your main website shows quantity of rain predicted on the day, so doing similar on the mobile website should be reasonably easy to do.

Thanks in advance.",positive,0.006575825318142603,0.25297276181142525
Congratulations! I like the new BoM mobile app. I especially like being able to look at past weather - say the past 6 hours. I have 6 weather apps on my phone in an attempt to obtain a consensus forecast. I'll be deleting more than just a few now your app has been released. Well done BoM team!!,positive,0.5672674224723028,0.8251995047326753
"Your new mobile site is excellent, intuitive, clear easy to read graphics 
With all the essential information at a glance. A future upgrade may want to include rainfall ytd v last year ytd, & max /min temperatures maybe on an Almanac tab ??",positive,0.2279614770692533,0.898847736321301
"How can someone access your BOM weather forecast app for an iphone.  I can't find it in the App Store and no reference to it on your full website. 
Thank you",positive,0.8245654550216591,0.3940747961645322
Would it be possible to have the wind on the 7 day summary for each day. I find that most of my forward planning involves the wind forecast for future days which means I need to go to the full website.  The other option would be to be able to click through to the detail of each forecast day from the summary. Thanks. Mike.,positive,0.8134749365767744,0.8492485742866724
The radar is good but when the picture is moving i don't know how fast the weather is travelling or how long it will take to get to a certain point,positive,0.28166022219740594,0.11515133060044191
Fabulous. I can finally delete the links off my home screen to each of seperate sections of the BoM website and find everything in one location.  Just need to link up with arpansa for real time uv levels and it would be perfect.,positive,0.10091885237456699,0.8807501331411108
Love it. Use the site numerous times every day. Thanks,positive,0.4944022152390565,0.6714526353668783
Love the new site. I hope this will be released as an app as that would make it even better.,positive,0.39005792452535437,0.7802521658714955
"Just wondering how accurate the radar is - it has been raining, light to moderate in Eden, NSW, for an hour plus (before 1PM, now 2:10), still raining, but the radar shows nothing for miles around (closest light spots on radar 100kays) . Conversely, to look at the radar on Saturday night, you would have thought it bucketing down (in Eden), but not a drop in town or near abouts. 
What is the accuracy on radar?
Thanks,
Terry",positive,0.824213187571708,0.8925357098732754
"Hi 

Just wondering why a ring of cloud /rain always forms around port Hedland like the radar depicts at 2047 cheers",positive,0.6417698128090947,0.8921204035233102
"Lightweight, beautiful, legible, well thought out UI and logical arrangement of service elements, continuously updated with to-the-minute data, free access; I just had to write in and thank you for all the hard work & insight that goes into conceiving, implementing, & maintaining such a great public service as m.bom.gov.au & the BoM in general.

Thank you.",positive,0.8668531028503601,0.27164372848206375
Awesome. Well done,positive,0.5885478844811401,0.26215872560770836
I am in love with your mobile website. It's brilliant - I love it. Well done to everyone involved in the design and execution.,positive,0.637819157329983,0.897147518193386
A fantastic application. Score it at 98 out of 10!,positive,0.4831396020921148,0.8245601699634174
Quite,neutral,0.017104528288557574,0.8671434271519466
Excellent thank you,positive,0.9442031638335532,0.31340641747683295
"Hi
Excellent up to date weather predictions. Gave us a fairly good idea whether to cycle Falls yesterday and Hotham today. Did Falls between the storm fronts. Wooohooo",positive,0.7096455126301117,0.8192309383945042
Forecasts too one color - blue - hard to get a quick picture of when it will be sunny and not! Other weather apps clearer.,positive,0.12426796874985935,0.41444593189056667
"Hi, I might be missing something but, while the amount of rain is available for tomorrow and beyond, the mobile site does not seem to display how much rain we are expecting for the rest of today. It only tells you the chance of rain. In the morning this would be very helpful information. Thanks.",positive,0.20658340667407016,0.7465588976769763
"on the graph display could you add the wind as a large dot with a small arrow showing direction using the 100% axis as kph (the dot = speed) and small arrow as direction with N vertical 
regards
Ted",neutral,0.4059148274003379,0.0001359421472076905
Brill.,neutral,0.26263366321214854,0.20330244981612344
Love the new mob website. I check it at least twice a day.,positive,0.07476824789935055,0.5308171869515643
Love the mobile weather site. Its fantastic.,positive,0.3369448496743611,0.21893139907263715
cmon guys you can do better than that. very basic. launch a fully intergrated mobile site..i guess hard to package a lot of data into a small screen,positive,0.9366664989863749,0.32377812705401343
Pl,neutral,0.12770258039909888,0.5231783210276305
The mobile app has stopped allowing you to change settings - I had it saved to my screen and it used to work but in the last couple of days it will only show me the forecast for my favourite location. If I go into the site via Google I can go back but not in the section saved to my screen which is how I have always used it,positive,0.8923361615879164,0.7779578258276425
"very useful app have now abandoned willyweather as there upgrade was atrocious
Ted",neutral,0.14818921619256187,0.2989805351641194
"Your app is very good, I consult your predictions numerous times a day and find the app along with tide information provides everything I need.  Thank you for the reliable information and service.",positive,0.2371686363212292,0.927635995532156
I had an app for my iPhone that had this site. Now it is gone and I cannot locate the BOM app anywhere.,neutral,0.2792867445575382,0.1693817929421877
"The new site looks really good. Great job everyone! 
 It would be nice to still have some range or markers/circles on the radar if possible.",positive,0.45511715941271125,0.6117810780768902
Looks great & easy to use,positive,0.15851223109706958,0.024510605256616524
"The mobile bom weather app was easy to download to my phone's home screen, the pages are easy to navigate, nice to look at, with all the features needed and relevant to my location. The most accurate weather app I have used. I love this app, great work. Thank you.",positive,0.09476501618706412,0.6509477332157696
Your new mobile website is ultra sexy awesome!,positive,0.16344835772824473,0.2588434202250054
On the view it shows the chance of rain for the different parts of the day but doesn't give an amount of rain. For the coming days it shows the rain in mm can you do it for the current day otherwise I have to go to the met eye site to get that info. Thanks,positive,0.6757187483764626,0.8713621029370443
Please make an app for windows phone. Thanks,positive,0.9526717207817536,0.38358279450476607
Great,positive,0.2263714721404657,0.7391322741643773
Love the new mobile friendly weather watch. I have it open 24/7. Super easy to read (no zooming necessary). Only thing missing is the UV predictor. I keep needing to return to the BOM forecast to check. Thanks heaps!,positive,0.7124239086847023,0.9744225867485715
"Doesn't seem to be clearing the cache any more. I have to refresh it every time. ABC News works ok, so it's not the phone.",positive,0.09788803531256496,0.8781443486958744
"I prefer using a short cut which goes to website, at my favourite area. It is easier to get to other places.",positive,0.17566024041513473,0.747335394990366
"I like this site. Simple and  easy  to  use and read.
Great work.
Wendy  Missen",positive,0.995425297251635,0.2317784428087456
"Love the mobile site nice work , especially the graph.",positive,0.7421797956505113,0.7741575236121441
"Keep up the great work well done everybody 
Cheers Ian",positive,0.280959367251273,0.9212304713720647
I like it. Excellent..even better a App.. Cheers Ange...,positive,0.06966400642353754,0.22887995937074934
"Hi, great to see a mobile version of the website. Hope this can also transition to an app.
Come the wet season,we use the radar and reports on a daily basis to help make logistical decisions for our bus routes and the potential for flooded roadways, etc. Is there any chance that the mobile site would or could have the same display options as the full site,in terms of roads,rivers and catchment areas? Keep up the great work!
Andrew Clelland
Operations Manager 
The Bodhi Bus",positive,0.2945794037762992,0.09005343859333803
Has an app been produced for this yet?,neutral,0.24525218436225804,0.7871633897857695
Great start. Love the basic features so can quickly check weather where ever I am,positive,0.26723354355617135,0.5066157047032779
"Love this site.  The information is displayed in such an easy to understand format, I even use this site on my computer.  Thank you for the effort that was put into this awesome thing.",positive,0.13535390922823953,0.5916871036754201
Love the mobile site,positive,0.6108703488089839,0.21826087061598876
Thanks,positive,0.0746512723247661,0.7017847159895146
Could you please consiistently put the rainfall for Frankston on the last/ne Otherwisext 24 hour fields? Otherwise I love the website and use it several times a day.,positive,0.6334362849457712,0.482250142974324
Top scores for your mobile site from a fellow software developer,positive,0.895422580930767,0.9772693753795901
"Mobile site is very good: fast, clean, does what I need.
Much better than using the full site on an Android device.
Thank you very much, BOM.
Arthur",positive,0.7323941321432113,0.9622733583240675
I like the phone app but setting the favourite location function does not work assuming it is via the star. If not then it is not obvious how to do.,positive,0.14714460938309604,0.15954570847529614
Yes I like the mobile weather very much it's easy to use.,positive,0.999066937982728,0.37653833515344726
Love this format. Easy to use with good level of detail for my area. The 4day forecast maps easy to find. Looking forward to exploring more of site. Thank you. Angela Ivanovici,positive,0.559460097966737,0.9447322135561518
Thankyou.Brilliant and very informativ and useful,positive,0.6039747328782185,0.8700416386858617
"Oops
 Sorry. It updated and is now correct.",negative,0.7072964168595174,0.8558768979927545
"You app site says there is and will be no rain in Caloundra today. It is overcast,windy and have received 4.5mm to 7am this morning and 9mm in forestglen. Still raining.",negative,0.4702970874899165,0.9493802269363353
If you could produce this new mobile site into an app for both iPhone and android that would be amazing.,positive,0.12526116839836487,0.8076711402923789
Overall the App is great. When I use the Radar tab for my home town of Armidale it uses the Radar station at Newcastle and not the one at Gunnedah. As the majority of our rain comes from the North West could Armidale be associated with Gunnedah?,positive,0.2352922255411266,0.6188140931832097
I live in Lismore. Your radar always shows north of us rather than the northern rivers region.,neutral,0.7762622217013506,0.7010009311464747
The,neutral,0.4396055879411832,0.9303482023706758
"A real live app would b nice.

Thanks for the mob site.",positive,0.16182930991233835,0.7200082464599201
Temps advised for Newcastle area have been 5 to 8 degrees C overstated. Please check what the issue is. Rob Regan,negative,0.2531804452580494,0.6879642663971107
"Great site and well done, very easy to use, prefer it over weatherzone site",positive,0.19062138794396633,0.04778100467316093
"A very good mobile site that's user friendly,  keep up the good work.  :)",positive,0.7847923733903724,0.8174462551094575
I have been using jilliby (2259) for weather. I feel that being linked to Norah Head is the wrong location. There is a 7 degree difference between Wyong Creek and jilliby according to the system.,negative,0.16242983921679277,0.8070995390889498
Excellent website. Is there any way u could squeeze in the daily UV alert - or even hrly /3 hrly break up please.,positive,0.328042041261993,0.5711474085125988
"We live at Norwood this morning looking into the Eastern Sky at around 8.30 in the Eastern Sky were beautiful colours Orange, Blue, Pink across the Cloud's what caused this beautiful display.
Dennis Rowe",positive,0.6018820146398528,0.9136324109435119
Yay!,positive,0.5702305206710527,0.8689565073632514
"Pretty good site,  easy to use;   Can I chose a favorite location to save on the site?",positive,0.4215202826834765,0.6531723101962247
Please align the Grafton radar with Lismore. Every personI know who lives around Lismore uses Grafton.,positive,0.19146608381376395,0.7122143045900475
Thank you for a great weather package.,positive,0.9277545759374292,0.4271763694882412
Hi. Like what you have done. However I mainly use for marine. I like to see live wind feed from banana banks with forecast and actual trend tracking like willys weather. I set my location for peel island as that's where I take my boat. Also tide information would be of use. Cheers Chris.,positive,0.647289546901918,0.5442979735055561
Sometimes the radar glitches on and off.,neutral,0.014500900713302678,0.9077829581503999
Great m. Site!! Well done!,positive,0.809290340576691,0.41548476310878213
Just wanted to say I love the mobile website ... great job. Easy to use and looks fantastic on a phone. Keep up the great work!!,positive,0.09096829645801852,0.35159534077465193
Great to see on mobile.  How about a link to the current readings for the day?,positive,0.525641817547705,0.24417336332568207
Just wanted you to know I love the new app. So easy. I am a landscaper so I use the site daily. Everything I need to know takes me 3 clicks of separate buttons. Thank you.,positive,0.8325050918897741,0.2954770315409133
Ignore last comment as I see today's temps now and tonight. All looks good thanks.,positive,0.20493319037200708,0.17286400456901818
First glance at m.bom site. Could you be consistent between today and later days and show min and max temps in same order.03,neutral,0.7262695914100269,0.5466226864616193
"I am in Lismore, northern NSW. Each time I go to the radar, it shows the Brisbane map. Lismore is off the page to the bottom.",neutral,0.6959743989532903,0.2903451046459452
"Sunrise??? , sunset.??? Is it on the phone app.can not find it, if it is available, love to know thanks, John",positive,0.4000030856601581,0.8956072728635162
It's great thanks a lot,positive,0.3304024598092977,0.9029491365981089
"I am very frustrated that BOM has issued no weather warnings during last days.  I live in the Tinderry Mtns and rely on warnings for planning.  We have had severe temperatures (-4C with wind to -8C), snow from Tuesday evening, ice on all vegetation (what US calls an ice storm).  Warnings wood have helped me with firewood planning, waterpipes, etc; and others with livestock.",negative,0.9662854404361217,0.019534074175389216
Hello - Thank you for making available the m.bom mobile weather page as I use this frequently.  Could I make a suggestion?  The daily weather has the temps and current windspeed though it would be fantastic to see the forecast windspeed listed with the 5 day forecast.  Would be fantastic to see this included.  Thank you.  Paul Buchanan,positive,0.49423042509128035,0.6220560035033917
"Hi guys. I'm surprised that I can't find sunrise and sunset times on the mobile site or on the full site. Am I looking in the wrong place, or is this restricted information? 

Pogo.",negative,0.012501399406620983,0.3501642476197624
"Hi there,
I really like the mobile page.
Having the UV indicator liked or part of the page will make it even better. 

Cheers 
Olivia",positive,0.028043608505516238,0.6164914760000633
Rader is still down after 2days,neutral,0.46315830246037215,0.26291498956023984
"Been using for a few weeks. So far, Well done team. Excellent work.",positive,0.7775902765090704,0.5429144088845266
"An excellent mobile site. Graphical representation was a surprise and impressive.  I found the site loaded very quickly and data for my location was promptly displayed.  Well done!

Oliver Nicolson",positive,0.3324272336311187,0.935302906924476
"Top right corner,  what does star symbol do?",positive,0.9758343650786836,0.1824010589597308
"Great new web page but it would be great if there were options for more details on the radar such as temp, wind speed, rainfall amount etc.",positive,0.9783917949684906,0.5876040186834354
Thumbs up! I have this saved at my home page..  Works well.,positive,0.8753584324410392,0.2914975262363235
"Has an app for this website. If not would, appreciate one as I refer to it many times a day.
Kind regards
Ralph",positive,0.04660773964626885,0.012585081256841768
"Love the app and use it several times each day.  But each time I switch to the radar map from the weather I have to change my location as Casino NSW is just off the bottom of the screen and I can only see the storms to the north of us (it shows right up into Qld). 
Is it possible to amend the radar map for Casino so that we are more centered, please. 
Cheers,  Vicki
Vicki Hayes",positive,0.4309310852417171,0.004548849251401421
How do I show rivers/waterways on the radars on the mobile site?,neutral,0.4454814268988484,0.7439702473138384
I love your mobile site. I often ( 20  times a day) look at your radar in bad weather. I've been using Weatherzone but found their reports confusing.,negative,0.6683342521492482,0.7319554979327054
"Hi guys, your web based app keeps telling me that iPhone6 latest upgrade is off line. Eventually it will work but when I put my location in 7277 the weather details come up, but when I got to the radar... It keeps going to Hobart. Also, why can't we view the Launceston region on the radar?
Cheers",positive,0.594580878180942,0.9539898140554538
How about making it an app?,neutral,0.24010266950417714,0.9038265083922044
The app hasn't come onto my phone!!,neutral,0.9817287199442997,0.0035480703631238786
Great site - a bit of colour would enhance,positive,0.4311377859651938,0.6760722110475684
Like the clever details given. Right side percentage of the forecast graph has 4 value labels while there are 5 divisions. Should this be changed?,positive,0.6145355506796861,0.9892436884949904
Awesome,positive,0.660368082197801,0.6174461850315701
I love this mobile site. Well done!,positive,0.9263293197146555,0.9021144326560908
I am a regular user of the BOM mobile website and prefer it to the desktop website. The interface design is great and it's easy to navigate. I particularly like the 'Forecast for the next 24 hours' tab and the 3-hourly predictions. One thing I'd like to be added is the UV Index for each day. This is particularly important for Queensland residents likemyself.,positive,0.8341859301765254,0.40737468007645394
"Hi,
The mobile site is great, though a couple of points.
1) If only it would give me weather for my town! 
I entered my location as postcode 4355 and chose Crows Nest Qld.
I gather we don't have a monitoring station here in Crows Nest as the mobile site tells me it is supplying data from the Oakey Qld weather station. I'm afraid Crows Nest's escarpment weather and topology is nothing like the plains of Oakey so the data is useless.
Toowoomba Qld weather would be more appropriate, though still different, as our weather tends to be more like Kingaroy for temps.

2) Pity the radar map wasn't bigger to start with - more like the Rain? App.
Hope you consider some changes - but still love your mobile site.

regards
Neil",positive,0.6974982016443475,0.955999893090839
Like the new mobile website but the Singleton nsw rain radar is not centered on Singleton area . Singleton in not even shown on it .,positive,0.23988605179931677,0.487981233967972
New mobile site is excellent. Is there any way to slow the replay speed of images?,positive,0.7575711866062609,0.5977654058427672
Sites great and easy to use.  But no detailed wind forcast means I will not use it,positive,0.7837480838672352,0.2640104488621272
Needs marine forecasts and maps! ;),positive,0.1308254412502623,0.4712126184236747
"Great app. Please tell me how I can set a favorite place so that I don't have to select it each time. 
Cheers, Yucca.",positive,0.6648146037998518,0.597546409593858
"A nice neat site for mobile users. But, for Launceston radar, PLEASE PLEASE link to the north west Tasmania radar or better still, a composite of the NW TAs radar   Hobart radar. The map view also needs to centre on the town requested as per MetEye, because for instance in our case Launceston is off the edge. On its own, the Hobart radar is not much use to Launceston because the weather almost never comes from the south east. It is nearly always from the westerly points.
Regards
Peter Schultz, Launceston",positive,0.610675478546756,0.09266186631331097
Iiiiiiiiiiu oLlooLlotog,neutral,0.4913187913661421,0.20246503511561842
"Still getting wrong minimum readings, as I've pointed out twice before. Are you ever going to fix it? Or get in touch? Or, perish the thought, fix it? Very disappointing.",negative,0.7106780464042953,0.5584191676698056
Would be great to see UV forecast as per the full site as well.,positive,0.6007775521575041,0.595566894920981
Fabulous!!!,positive,0.30621347886909767,0.08336921994282787
"Fantastic!

A few suggestions though. Being able to select multiple favourite locations not just one that automatically over writes the last one. 

The radar map is fantastic being zoomable but its hard to tell when the loop starts and ends. The break before restarting needs to be longer.

Thanks heaps, Dave.",positive,0.41308906417509494,0.2977414138944313
0 I I,neutral,0.5697074890942747,0.22313774837673495
Plop Oil 0 Please ology,positive,0.22370179731629924,0.325155990676786
Slower step rate in the radar. Being able to control it.,neutral,0.173324492943161,0.4020107611324927
"I'm thoroughly impressed with the mobile website. I have come to think of it as a benchmark for a quality mobile website. I appreciate that the design represents consideration for ease of use, aesthetic simplicity and iconography. A job well done to all involved.
Best regards,
A Happy User",positive,0.8240172008629406,0.8520043841866533
"This is an excellent site. 

Thanks
Rob",positive,0.10824705957756509,0.3307301410832595
"On the video showing how the mobile site works, it looks like there is an app for the BOM mobile website, or a way of getting it onto the iPad like it is an app. I can't see how to do that, nor can I work it out. Can you please tell me how to do that. 

Thanks,",positive,0.6132120851125575,0.22694850570009917
"It would be most useful if looking at a capital city did not then displace places in the recent list
Thanks",positive,0.919476909451234,0.7066333700447578
"Have you considered modifying your app to allow it to be customised for individual or specific activity needs? I am a sea kayakers meaning that I would like to see a single page forecast that includes wind, sea, swell, tides & temperature. At this time no forecast provider caters for such specific activities. Feedback from such an app would also provide BOM with info about how its product are used.",positive,0.22028993900744054,0.10668281804724222
Good,positive,0.07377585737260817,0.18797407812029732
Please keep this mobile site as a free app,positive,0.39554788191736356,0.7507886462272336
"Hey everyone who developed the new mobile site - seriously great work, thank you so much!

Regards, michael martucci.",positive,0.14099894815735226,0.036462209052299466
"Love this mobile website, thank you for creating such a great looking and easy to use website. First and only site I use now when checking up on the weather, radar or warnings!",positive,0.891700574873102,0.33537552531145776
Love your easy to use and informative sites.It is my favourite on my mobile.,positive,0.3303616021441298,0.5251074120385872
Love the new sight very user friendly.,positive,0.41982972945341235,0.2952301250926208
"This is brilliant !!!!  Congrats to the all the people involved in the creation of this. Absolutely fantastic. Everything you need and more. Easy to read and see, well thought out and very well laid out. Well done BOM !!!",positive,0.7155793207185306,0.7921686008146784
Excellent app,positive,0.8262796723855561,0.7700302765594881
"On the warnings page the issue time is followed by a character which is not correctly interpreted on iPad.
It shows as 9.56am",negative,0.6904278133057943,0.19301235642118075
"Would be good to have ""weather observations"" option on mobile radar like on the full website, thanks",positive,0.7316503905921203,0.2747113817971192
There is no longer port Flinders government has changed it to weeroona island about a year ago . Brian Wilkinson resident,negative,0.7218175231329911,0.09786290307061352
No matter where I go in the country the site always defaults to Perth and I can't change it. Please advise.,negative,0.4230159740606886,0.3930182964443182
",We",neutral,0.036701149851919634,0.8840195943773673
"Site keeps defaulting to a location I viewed once. When I set a different place as my favourite, it still goes back to the old location",neutral,0.6764801094681256,0.7782574330305314
Use the regular BOM site frequently. I like the new site too. Basic info displayed in quick & easy to read format - always got the main website for more detail. Better layout than the basic info on old website. Would like to have as app if possible.,positive,0.6657209955408584,0.34300016011183854
I would like to see a step button on the radar page so I could step through to the latest image,positive,0.5067938759175258,0.12874527893463739
Fabulous!!! Love it!!! Can we please have it as an app?,positive,0.16161730037407507,0.3240685824604089
Like the layout and easy access but prefer to have weather station readouts on the radar page,positive,0.6436847948568567,0.5995947435775838
Why is the weather station at PP vincrntia 155mmrain parts of sanctuary point under water .pp 50mm??rain move it to where people live ffs,negative,0.7752601510569196,0.5321571577709523
"I absolutely love this app to BOM!! Well done - only downloaded today but so impressed with it!! So far, so good!!",positive,0.6756709240606759,0.04388378216145605
