comments,label,x,y
"When savings a favourite (using 'current location') a town name cannot be added and it is only recorded as 1. Coordinates and 2. As 'recently viewed' (not a favourite). 

Also, I couldn't find a link for downloading the mobile app. Where can I find this?",neutral,29.97166,-9.4578285
Needs radar map,neutral,-3.91296,38.942783
"The new mobile site is looking fantastic and works really well on the phone. Where do i find UV levels, now that Summer isnt too far away?",positive,-11.739768,-28.715803
Very good site that's user friendly and easy to navigate.,positive,-17.10658,-53.095463
Daily temp shows lowest in more dominant top box and top temp in lower contrast lower box. Not visually logical or clear. Otherwise excellent.,positive,-36.64206,23.01793
Brilliant app. Great great work. Very happy. Radar; 24 hr forecast; clean interface. Thankyou,positive,7.6912756,47.760025
I am in Edgewater WA 6027. According to this my nearest weather station is at Hilarys. Hilarys is on thcoast and is relatively cool. Edgewater is usually a lot warmer than Hilarys so can Edgewater weather be reported from a location more relevant ? Thanks,positive,15.443753,-19.069242
Great site and thanks for info. Please consider marking the devices exact location on the radar map so we can see exactly the radar pattern around us instead of having to guess my location. Maybe as well put the current location at centre of map and potentially use google maps . Thanks,positive,3.7356098,56.3954
Can u add sunrise and sunset times or link to existing site luv the new mobile version :),positive,36.637444,-33.92159
Ha! Pls ignore my last feature request. I found the radar link. :-),positive,-0.71612924,44.10239
"Loving the mobile site - thankyou!
Feature request: add a link to the radar near where you show the % chance or rain.
Thanks,
Ben",positive,28.83227,29.460861
"Your mobile website shows amount of rain predicted for future days, which is great. For some reason there is no such prediction for the day itself. It is important to know; a 90% chance of 1-2mm is much different from a 70% chance of 10-20mm.

Your main website shows quantity of rain predicted on the day, so doing similar on the mobile website should be reasonably easy to do.

Thanks in advance.",positive,43.215553,19.851717
Congratulations! I like the new BoM mobile app. I especially like being able to look at past weather - say the past 6 hours. I have 6 weather apps on my phone in an attempt to obtain a consensus forecast. I'll be deleting more than just a few now your app has been released. Well done BoM team!!,positive,10.115321,-19.90296
"Your new mobile site is excellent, intuitive, clear easy to read graphics 
With all the essential information at a glance. A future upgrade may want to include rainfall ytd v last year ytd, & max /min temperatures maybe on an Almanac tab ??",positive,-35.643208,19.076286
"How can someone access your BOM weather forecast app for an iphone.  I can't find it in the App Store and no reference to it on your full website. 
Thank you",positive,6.386687,-19.173515
Would it be possible to have the wind on the 7 day summary for each day. I find that most of my forward planning involves the wind forecast for future days which means I need to go to the full website.  The other option would be to be able to click through to the detail of each forecast day from the summary. Thanks. Mike.,positive,43.62813,6.785321
The radar is good but when the picture is moving i don't know how fast the weather is travelling or how long it will take to get to a certain point,positive,5.156336,46.25394
Fabulous. I can finally delete the links off my home screen to each of seperate sections of the BoM website and find everything in one location.  Just need to link up with arpansa for real time uv levels and it would be perfect.,positive,23.543467,15.923212
Love it. Use the site numerous times every day. Thanks,positive,35.65822,-24.660177
Love the new site. I hope this will be released as an app as that would make it even better.,positive,21.435528,-34.229733
"Just wondering how accurate the radar is - it has been raining, light to moderate in Eden, NSW, for an hour plus (before 1PM, now 2:10), still raining, but the radar shows nothing for miles around (closest light spots on radar 100kays) . Conversely, to look at the radar on Saturday night, you would have thought it bucketing down (in Eden), but not a drop in town or near abouts. 
What is the accuracy on radar?
Thanks,
Terry",positive,-2.4522808,52.50273
"Hi 

Just wondering why a ring of cloud /rain always forms around port Hedland like the radar depicts at 2047 cheers",positive,30.729149,28.440403
"Lightweight, beautiful, legible, well thought out UI and logical arrangement of service elements, continuously updated with to-the-minute data, free access; I just had to write in and thank you for all the hard work & insight that goes into conceiving, implementing, & maintaining such a great public service as m.bom.gov.au & the BoM in general.

Thank you.",positive,9.378621,-14.329768
Awesome. Well done,positive,16.09085,24.26568
I am in love with your mobile website. It's brilliant - I love it. Well done to everyone involved in the design and execution.,positive,1.3067392,-44.0645
A fantastic application. Score it at 98 out of 10!,positive,6.3863673,-35.20125
Quite,neutral,16.42007,16.526503
Excellent thank you,positive,-8.660889,-39.807037
"Hi
Excellent up to date weather predictions. Gave us a fairly good idea whether to cycle Falls yesterday and Hotham today. Did Falls between the storm fronts. Wooohooo",positive,-0.26683664,-6.8064075
Forecasts too one color - blue - hard to get a quick picture of when it will be sunny and not! Other weather apps clearer.,positive,22.948597,-17.702805
"Hi, I might be missing something but, while the amount of rain is available for tomorrow and beyond, the mobile site does not seem to display how much rain we are expecting for the rest of today. It only tells you the chance of rain. In the morning this would be very helpful information. Thanks.",positive,42.36569,23.828356
"on the graph display could you add the wind as a large dot with a small arrow showing direction using the 100% axis as kph (the dot = speed) and small arrow as direction with N vertical 
regards
Ted",neutral,56.667927,8.751351
Brill.,neutral,13.156269,19.615301
Love the new mob website. I check it at least twice a day.,positive,16.116045,-45.01493
Love the mobile weather site. Its fantastic.,positive,7.600806,-50.982384
cmon guys you can do better than that. very basic. launch a fully intergrated mobile site..i guess hard to package a lot of data into a small screen,positive,-14.480385,5.9479628
Pl,neutral,1.6800227,18.692074
The mobile app has stopped allowing you to change settings - I had it saved to my screen and it used to work but in the last couple of days it will only show me the forecast for my favourite location. If I go into the site via Google I can go back but not in the section saved to my screen which is how I have always used it,positive,29.134281,-9.973702
"very useful app have now abandoned willyweather as there upgrade was atrocious
Ted",neutral,-31.063251,-15.600416
"Your app is very good, I consult your predictions numerous times a day and find the app along with tide information provides everything I need.  Thank you for the reliable information and service.",positive,-23.22888,-4.0212083
I had an app for my iPhone that had this site. Now it is gone and I cannot locate the BOM app anywhere.,neutral,23.681831,-8.928451
"The new site looks really good. Great job everyone! 
 It would be nice to still have some range or markers/circles on the radar if possible.",positive,-16.889824,-22.37795
Looks great & easy to use,positive,-49.7205,-18.77361
"The mobile bom weather app was easy to download to my phone's home screen, the pages are easy to navigate, nice to look at, with all the features needed and relevant to my location. The most accurate weather app I have used. I love this app, great work. Thank you.",positive,7.0609045,-4.8082814
Your new mobile website is ultra sexy awesome!,positive,17.19719,-44.355545
On the view it shows the chance of rain for the different parts of the day but doesn't give an amount of rain. For the coming days it shows the rain in mm can you do it for the current day otherwise I have to go to the met eye site to get that info. Thanks,positive,43.57242,18.539436
Please make an app for windows phone. Thanks,positive,25.18496,47.394688
Great,positive,9.104913,20.541739
Love the new mobile friendly weather watch. I have it open 24/7. Super easy to read (no zooming necessary). Only thing missing is the UV predictor. I keep needing to return to the BOM forecast to check. Thanks heaps!,positive,12.238449,-14.765017
"Doesn't seem to be clearing the cache any more. I have to refresh it every time. ABC News works ok, so it's not the phone.",positive,-15.804323,34.520367
"I prefer using a short cut which goes to website, at my favourite area. It is easier to get to other places.",positive,-0.6014034,-22.197762
"I like this site. Simple and  easy  to  use and read.
Great work.
Wendy  Missen",positive,-47.054554,11.618247
"Love the mobile site nice work , especially the graph.",positive,2.642819,-44.27914
"Keep up the great work well done everybody 
Cheers Ian",positive,3.2282116,10.259419
I like it. Excellent..even better a App.. Cheers Ange...,positive,-15.093947,1.6175046
"Hi, great to see a mobile version of the website. Hope this can also transition to an app.
Come the wet season,we use the radar and reports on a daily basis to help make logistical decisions for our bus routes and the potential for flooded roadways, etc. Is there any chance that the mobile site would or could have the same display options as the full site,in terms of roads,rivers and catchment areas? Keep up the great work!
Andrew Clelland
Operations Manager 
The Bodhi Bus",positive,0.7164089,5.2119837
Has an app been produced for this yet?,neutral,1.3723229,18.152372
Great start. Love the basic features so can quickly check weather where ever I am,positive,15.264297,-29.046175
"Love this site.  The information is displayed in such an easy to understand format, I even use this site on my computer.  Thank you for the effort that was put into this awesome thing.",positive,-42.16758,-11.69049
Love the mobile site,positive,27.15717,-62.163662
Thanks,positive,-9.01183,-39.685654
Could you please consiistently put the rainfall for Frankston on the last/ne Otherwisext 24 hour fields? Otherwise I love the website and use it several times a day.,positive,32.983967,-24.701513
Top scores for your mobile site from a fellow software developer,positive,-16.36861,-31.29943
"Mobile site is very good: fast, clean, does what I need.
Much better than using the full site on an Android device.
Thank you very much, BOM.
Arthur",positive,-5.1929784,-13.083212
I like the phone app but setting the favourite location function does not work assuming it is via the star. If not then it is not obvious how to do.,positive,30.84632,-9.805871
Yes I like the mobile weather very much it's easy to use.,positive,-44.507023,-20.382915
Love this format. Easy to use with good level of detail for my area. The 4day forecast maps easy to find. Looking forward to exploring more of site. Thank you. Angela Ivanovici,positive,-44.4609,-14.914189
Thankyou.Brilliant and very informativ and useful,positive,-32.002842,-17.14719
"Oops
 Sorry. It updated and is now correct.",negative,9.181034,10.178821
"You app site says there is and will be no rain in Caloundra today. It is overcast,windy and have received 4.5mm to 7am this morning and 9mm in forestglen. Still raining.",negative,40.362736,24.021807
If you could produce this new mobile site into an app for both iPhone and android that would be amazing.,positive,-19.929142,-36.990803
Overall the App is great. When I use the Radar tab for my home town of Armidale it uses the Radar station at Newcastle and not the one at Gunnedah. As the majority of our rain comes from the North West could Armidale be associated with Gunnedah?,positive,-4.853752,47.671352
I live in Lismore. Your radar always shows north of us rather than the northern rivers region.,neutral,-0.18188505,45.83882
The,neutral,12.496061,29.405228
"A real live app would b nice.

Thanks for the mob site.",positive,-5.5371213,-33.93652
Temps advised for Newcastle area have been 5 to 8 degrees C overstated. Please check what the issue is. Rob Regan,negative,41.881153,-11.946615
"Great site and well done, very easy to use, prefer it over weatherzone site",positive,-42.700108,-18.425697
"A very good mobile site that's user friendly,  keep up the good work.  :)",positive,-14.805341,-55.057926
I have been using jilliby (2259) for weather. I feel that being linked to Norah Head is the wrong location. There is a 7 degree difference between Wyong Creek and jilliby according to the system.,negative,20.6635,-13.616903
Excellent website. Is there any way u could squeeze in the daily UV alert - or even hrly /3 hrly break up please.,positive,43.13443,-12.400197
"We live at Norwood this morning looking into the Eastern Sky at around 8.30 in the Eastern Sky were beautiful colours Orange, Blue, Pink across the Cloud's what caused this beautiful display.
Dennis Rowe",positive,-3.444129,16.650898
Yay!,positive,4.0506973,31.519203
"Pretty good site,  easy to use;   Can I chose a favorite location to save on the site?",positive,-25.53351,30.6394
Please align the Grafton radar with Lismore. Every personI know who lives around Lismore uses Grafton.,positive,3.0605752,39.00245
Thank you for a great weather package.,positive,-0.1664742,-32.419773
Hi. Like what you have done. However I mainly use for marine. I like to see live wind feed from banana banks with forecast and actual trend tracking like willys weather. I set my location for peel island as that's where I take my boat. Also tide information would be of use. Cheers Chris.,positive,22.846329,-13.951396
Sometimes the radar glitches on and off.,neutral,-0.0028985995,48.71719
Great m. Site!! Well done!,positive,6.2534103,24.10613
Just wanted to say I love the mobile website ... great job. Easy to use and looks fantastic on a phone. Keep up the great work!!,positive,-4.107206,-23.644297
Great to see on mobile.  How about a link to the current readings for the day?,positive,45.462997,4.6959987
Just wanted you to know I love the new app. So easy. I am a landscaper so I use the site daily. Everything I need to know takes me 3 clicks of separate buttons. Thank you.,positive,-18.350317,-10.617738
Ignore last comment as I see today's temps now and tonight. All looks good thanks.,positive,-9.616434,-31.922142
First glance at m.bom site. Could you be consistent between today and later days and show min and max temps in same order.03,neutral,9.185567,-9.714109
"I am in Lismore, northern NSW. Each time I go to the radar, it shows the Brisbane map. Lismore is off the page to the bottom.",neutral,9.961365,44.508297
"Sunrise??? , sunset.??? Is it on the phone app.can not find it, if it is available, love to know thanks, John",positive,-29.271654,-32.08068
It's great thanks a lot,positive,-8.49666,-36.78628
"I am very frustrated that BOM has issued no weather warnings during last days.  I live in the Tinderry Mtns and rely on warnings for planning.  We have had severe temperatures (-4C with wind to -8C), snow from Tuesday evening, ice on all vegetation (what US calls an ice storm).  Warnings wood have helped me with firewood planning, waterpipes, etc; and others with livestock.",negative,10.011391,-4.9731164
Hello - Thank you for making available the m.bom mobile weather page as I use this frequently.  Could I make a suggestion?  The daily weather has the temps and current windspeed though it would be fantastic to see the forecast windspeed listed with the 5 day forecast.  Would be fantastic to see this included.  Thank you.  Paul Buchanan,positive,3.3418236,-32.34617
"Hi guys. I'm surprised that I can't find sunrise and sunset times on the mobile site or on the full site. Am I looking in the wrong place, or is this restricted information? 

Pogo.",negative,-6.614587,-22.745377
"Hi there,
I really like the mobile page.
Having the UV indicator liked or part of the page will make it even better. 

Cheers 
Olivia",positive,15.460238,-1.7065752
Rader is still down after 2days,neutral,43.16887,3.734066
"Been using for a few weeks. So far, Well done team. Excellent work.",positive,-29.433283,46.92831
"An excellent mobile site. Graphical representation was a surprise and impressive.  I found the site loaded very quickly and data for my location was promptly displayed.  Well done!

Oliver Nicolson",positive,-5.4103265,30.001076
"Top right corner,  what does star symbol do?",positive,3.6509364,5.4626136
"Great new web page but it would be great if there were options for more details on the radar such as temp, wind speed, rainfall amount etc.",positive,56.623898,12.977293
Thumbs up! I have this saved at my home page..  Works well.,positive,-9.159421,37.338715
"Has an app for this website. If not would, appreciate one as I refer to it many times a day.
Kind regards
Ralph",positive,32.728027,-25.11237
"Love the app and use it several times each day.  But each time I switch to the radar map from the weather I have to change my location as Casino NSW is just off the bottom of the screen and I can only see the storms to the north of us (it shows right up into Qld). 
Is it possible to amend the radar map for Casino so that we are more centered, please. 
Cheers,  Vicki
Vicki Hayes",positive,10.339174,46.720192
How do I show rivers/waterways on the radars on the mobile site?,neutral,0.2113962,47.95794
I love your mobile site. I often ( 20  times a day) look at your radar in bad weather. I've been using Weatherzone but found their reports confusing.,negative,27.76851,-27.30906
"Hi guys, your web based app keeps telling me that iPhone6 latest upgrade is off line. Eventually it will work but when I put my location in 7277 the weather details come up, but when I got to the radar... It keeps going to Hobart. Also, why can't we view the Launceston region on the radar?
Cheers",positive,2.2151175,49.604954
How about making it an app?,neutral,-6.708549,-1.6432577
The app hasn't come onto my phone!!,neutral,26.450766,41.982857
Great site - a bit of colour would enhance,positive,-5.186027,18.285355
Like the clever details given. Right side percentage of the forecast graph has 4 value labels while there are 5 divisions. Should this be changed?,positive,30.503685,5.1048765
Awesome,positive,12.910545,23.184265
I love this mobile site. Well done!,positive,23.911022,-62.903236
I am a regular user of the BOM mobile website and prefer it to the desktop website. The interface design is great and it's easy to navigate. I particularly like the 'Forecast for the next 24 hours' tab and the 3-hourly predictions. One thing I'd like to be added is the UV Index for each day. This is particularly important for Queensland residents likemyself.,positive,4.029728,-20.098837
"Hi,
The mobile site is great, though a couple of points.
1) If only it would give me weather for my town! 
I entered my location as postcode 4355 and chose Crows Nest Qld.
I gather we don't have a monitoring station here in Crows Nest as the mobile site tells me it is supplying data from the Oakey Qld weather station. I'm afraid Crows Nest's escarpment weather and topology is nothing like the plains of Oakey so the data is useless.
Toowoomba Qld weather would be more appropriate, though still different, as our weather tends to be more like Kingaroy for temps.

2) Pity the radar map wasn't bigger to start with - more like the Rain? App.
Hope you consider some changes - but still love your mobile site.

regards
Neil",positive,18.973118,-20.403885
Like the new mobile website but the Singleton nsw rain radar is not centered on Singleton area . Singleton in not even shown on it .,positive,20.948606,-38.783203
New mobile site is excellent. Is there any way to slow the replay speed of images?,positive,20.592777,-40.376644
Sites great and easy to use.  But no detailed wind forcast means I will not use it,positive,-42.311245,-19.376099
Needs marine forecasts and maps! ;),positive,34.635815,0.3843824
"Great app. Please tell me how I can set a favorite place so that I don't have to select it each time. 
Cheers, Yucca.",positive,36.08838,-13.469899
"A nice neat site for mobile users. But, for Launceston radar, PLEASE PLEASE link to the north west Tasmania radar or better still, a composite of the NW TAs radar   Hobart radar. The map view also needs to centre on the town requested as per MetEye, because for instance in our case Launceston is off the edge. On its own, the Hobart radar is not much use to Launceston because the weather almost never comes from the south east. It is nearly always from the westerly points.
Regards
Peter Schultz, Launceston",positive,1.6196119,51.650234
Iiiiiiiiiiu oLlooLlotog,neutral,3.783181,23.45783
"Still getting wrong minimum readings, as I've pointed out twice before. Are you ever going to fix it? Or get in touch? Or, perish the thought, fix it? Very disappointing.",negative,-17.431581,13.3485
Would be great to see UV forecast as per the full site as well.,positive,51.671272,-7.06873
Fabulous!!!,positive,-3.3996298,21.70016
"Fantastic!

A few suggestions though. Being able to select multiple favourite locations not just one that automatically over writes the last one. 

The radar map is fantastic being zoomable but its hard to tell when the loop starts and ends. The break before restarting needs to be longer.

Thanks heaps, Dave.",positive,4.1829925,-35.54692
0 I I,neutral,8.983187,22.096674
Plop Oil 0 Please ology,positive,42.085842,-12.896249
Slower step rate in the radar. Being able to control it.,neutral,2.2595818,45.870823
"I'm thoroughly impressed with the mobile website. I have come to think of it as a benchmark for a quality mobile website. I appreciate that the design represents consideration for ease of use, aesthetic simplicity and iconography. A job well done to all involved.
Best regards,
A Happy User",positive,1.1870685,-22.040052
"This is an excellent site. 

Thanks
Rob",positive,-6.263193,-35.94976
"On the video showing how the mobile site works, it looks like there is an app for the BOM mobile website, or a way of getting it onto the iPad like it is an app. I can't see how to do that, nor can I work it out. Can you please tell me how to do that. 

Thanks,",positive,-2.8022625,-26.832073
"It would be most useful if looking at a capital city did not then displace places in the recent list
Thanks",positive,-9.419637,-33.030453
"Have you considered modifying your app to allow it to be customised for individual or specific activity needs? I am a sea kayakers meaning that I would like to see a single page forecast that includes wind, sea, swell, tides & temperature. At this time no forecast provider caters for such specific activities. Feedback from such an app would also provide BOM with info about how its product are used.",positive,29.558306,3.817857
Good,positive,11.643909,21.872168
Please keep this mobile site as a free app,positive,43.63209,-15.2002125
"Hey everyone who developed the new mobile site - seriously great work, thank you so much!

Regards, michael martucci.",positive,16.126432,-40.741455
"Love this mobile website, thank you for creating such a great looking and easy to use website. First and only site I use now when checking up on the weather, radar or warnings!",positive,-0.39341193,-25.421522
Love your easy to use and informative sites.It is my favourite on my mobile.,positive,-37.406128,-12.528355
Love the new sight very user friendly.,positive,-13.570279,-54.406178
"This is brilliant !!!!  Congrats to the all the people involved in the creation of this. Absolutely fantastic. Everything you need and more. Easy to read and see, well thought out and very well laid out. Well done BOM !!!",positive,7.391718,-29.151087
Excellent app,positive,12.076988,22.451859
"On the warnings page the issue time is followed by a character which is not correctly interpreted on iPad.
It shows as 9.56am",negative,16.747665,-0.5348142
"Would be good to have ""weather observations"" option on mobile radar like on the full website, thanks",positive,0.650338,-30.277176
There is no longer port Flinders government has changed it to weeroona island about a year ago . Brian Wilkinson resident,negative,10.0334015,7.534273
No matter where I go in the country the site always defaults to Perth and I can't change it. Please advise.,negative,41.58905,-12.891627
",We",neutral,12.731646,24.711226
"Site keeps defaulting to a location I viewed once. When I set a different place as my favourite, it still goes back to the old location",neutral,32.64561,-8.405839
Use the regular BOM site frequently. I like the new site too. Basic info displayed in quick & easy to read format - always got the main website for more detail. Better layout than the basic info on old website. Would like to have as app if possible.,positive,-18.568378,-5.696845
I would like to see a step button on the radar page so I could step through to the latest image,positive,7.4770613,41.898026
Fabulous!!! Love it!!! Can we please have it as an app?,positive,45.09101,-17.258816
Like the layout and easy access but prefer to have weather station readouts on the radar page,positive,10.10053,40.087463
Why is the weather station at PP vincrntia 155mmrain parts of sanctuary point under water .pp 50mm??rain move it to where people live ffs,negative,33.465374,21.85787
"I absolutely love this app to BOM!! Well done - only downloaded today but so impressed with it!! So far, so good!!",positive,-23.786448,36.41119
"Nice clean app. Good improvement. HTML5 way to go. Consider adding
- more than 1 fav location
- more than 2 recent locations
- UV levels
- sunrise / sunset 
- moon phase",positive,28.88508,-3.5544143
"Here is a hint to our govt,stop building holes in the swan river and build more dams so we get more water and less water restrictions,is this common sense,no Colin sense!more rain the last fortnight to save an Ethiopian tribe,And we complain,Colin Barnett is a discrace!!!more damns please !!off to see Hoover Dam,Perth keep complaining ,you don't know how to deal with rain neither does the government!",positive,33.99446,22.450474
I really like your mobile site.  After being brought up on you weather forecasts and having an interest in knowing the meteorological conditions I have looked to you for your predictions and knowledge.  Thank you for doing a wonderful service from a continuing fan.,positive,14.677388,-14.48478
"Could you please put Woodford on your map as it is now growing fast.
Thank you
A J Fricker",positive,43.50307,-11.390727
Any chance to add a tide times link.,positive,36.815224,-33.14544
"When in Mt Evelyn, why does it use a station 8.6km away at Ferny Creek when there is one closer at Coldstream 4.2km?",neutral,-31.013617,-15.352353
Congratulations. I really appreciate the ease of use of your new mobile site. As a landscaper the weather plays a big.part in my day. I love that I can have a read out type main page and the radar is one touch away. Thank you. Brgds Rob,positive,18.022345,-7.610896
"Why??is the weather station at Point Perpendicular,it is 15klm from anywhere on top of a cliff surrounded by water,not really representative of the low lying bushland areas where people live around it",negative,-17.96851,-18.59674
Fantastic . Very easy to use.,positive,-23.147478,-43.309025
The current displays do not seem to pick up sharp showerslike yesterday. The shower was mentioned in other abc forecasts but not on this phone ap. Yesterday was Wednesday.,neutral,19.613375,8.8037815
"Pls add forecast date, time since it was released, also ability to default radar to 64 km",positive,11.112501,46.222965
"BOM mobile weather app is very well designed and useful. 

Please add predicted and current UV levels.",positive,51.517635,-12.5443735
Love this little app. Use it daily. Is it still available?,positive,-31.062447,-32.61467
grate just want i was looking for,positive,-25.044008,-12.06588
Why does the BOM forecast for Mt Hotham ski resort (http://m.bom.gov.au/vic/mount-hotham/) talk about 'rain' when you plainly mean 'snow'???,neutral,9.580911,-11.589132
"Brilliant, just brilliant. My new favourite weather 'app'

Cheers, Dave.",positive,18.287218,-39.54469
Love the new mobile website!,positive,16.572598,-46.441956
"Hey,
Thanks for creating a mobile site.
Odd - I am at Tempe, 500m from Sydney airport, and it gives me weather from Canterbury. In fact, the airport is not an option.
Why is that?",positive,14.406052,-19.2901
"Re: online winter weather report/forecast for Australian ski resorts (mobile device version):
Do you really mean ""x mm possible RAINFALL"" and ""Possibility of any RAIN - y%"", when in the same forecast you've predicted ""SNOW""?
Either you need to massage the data being fed to the website, or change the coding of the site, so the predicted likelihood and depth of SNOWfall is reported. Otherwise, this aspect of your weather reporting is completely nonsensical & therefore useless.",negative,16.010069,-12.709105
I'm not a fan of the layout. Some more text in the forecast would be nice. Where's the app? Overall I'll still use the forecast and radar pages on the bom website.,positive,36.67276,4.8746176
Thanks for the mobile version of the site. I access your site at least once every day and I love that everything is now all in one place and mobile friendly. Thanks again. Clare,positive,-4.749304,-37.89366
"This is a well-thought out and useful app. Great work! Thanks. 

Gretta Beveridge",positive,-8.733234,-34.066734
Great - well laid out,positive,3.649153,17.89435
it says the minimum for Smithtown will be 6 tonight but at 10.10 pm it is already down to 4.2.,neutral,20.950697,8.888016
"The minimum temperature shown now, at 8:30 pm is not correct for the last 24 hours as claimed. The temperature was lower earlier this morning. I alerted you to this some weeks ago, received no response, and I'm disappointed to discover it's not been fixed!",negative,24.586594,9.27575
"How do I get the app? It's not intuitive. Can't find it on your website, can't find it in Apple Store?!?",neutral,2.0562565,-22.34414
"64km loop would be good too. Cheers,  Tony.",positive,3.39776,10.201084
"Love the new mobile app. Any chance of putting a marker for your current location based on gps position in future versions? (I have an app called Oz Radar Weather that does this, but not so well. Sometimes takes ages to change location). Cheers, Tony.",positive,29.317661,-14.755777
"Working well,I'lovit!",neutral,-13.85994,38.241665
"From Newstead, the radar goes to the southern one (Koonya?) instead of Takone? Quite frustrating",negative,1.1215546,44.202515
this is so much better! if it ever becomes an ap i would pay top dollar for it. thanks for all of your great work! xxx,positive,-14.333749,1.6820979
This is great! It would make a great App!,positive,-6.708549,-1.6432577
Why not just make an app?,neutral,-6.708549,-1.6432577
"Excellent simple site. Would be good to be able to:
- see 48 hours or 72 hours ahead like the 24 hour view
- save multiple favourites (to quickly plan which of my favourite spots has the best weather)",positive,21.527117,-7.9433146
"Currently, the amount of rainfall forecast for future days is shown along with the probability. For the current day, however, only the probability of rainfall is shown. It would be useful to see the amount of rainfall forecast for the current day, as it is for future days.",positive,42.849648,11.061015
Great site !,positive,7.8524575,19.903633
Mobile app has no information for Norfolk Island 2899,negative,-26.454546,-3.38225
I would like see rain fell as it is on your full site,positive,38.89943,23.590073
"This page still does not show ""Feels like"" temperature nor the humidity. Will this be fixed at some time? Also I live in Upper Burnie and the station on this site is located only 0.3km from my home which must give us a great result, however, why do websites like weather-zone report the forecast for Burnie using the Wynyard station which is about a half hours drive from here.",positive,20.13058,-16.947174
Excellent site. Easy to see and use,positive,-48.16406,-22.664341
IT is very Important to know wind direction and klms per hour.   Could you also include this in the mobile summary page.   The same way as the site MOBILE WEATHERZONE does.   Thank you.,positive,53.89147,6.7330165
Great mobile site on Android. Thanks!,positive,-22.031765,-33.203026
"Your maximum temperature is supposed to be ""last 24 hours"" but it's not. It's since midnight. So at 7:40 am it's telling me 3 degrees!",neutral,24.70509,9.46618
Love it! When is the app coming out?!?,positive,3.6629953,-47.165005
Heard about this on adelaide radio with Jane Reilly 5aa it is easy and good to see the rain coming,positive,31.298058,23.905592
No pressure. Have to go to full site. Cheers,negative,3.260878,10.230414
"Why is the time stamp on the radar images UTC?
Sure, we can do the conversion to local time but why is that necessary? Not having to add the time difference isn't going to dumb down the nation. 
If it's an ""official"" universal stamping requirement, then surely the time stamp could also include both UTC and local time...",positive,34.21222,-30.313066
"Hi, please create a app based on your mobile web page. 
Thanks john",positive,45.846867,-9.22463
"Hi,is it possible to incorporate rainfall into the current conditions page? Here is the data http://www.bom.gov.au/climate/dwo/201507/html/IDCJDW3043.201507.shtml

Thanks Glenn",positive,11.098586,-8.700995
Site is no longer giving rainfall data for christie downs,positive,23.423223,6.2987456
"Hi BOM

Your new mobile site is fantastic. I use a pinned version of it on my phone's home screen as my main weather app, it works perfectly, great effort.

Regards

Tim",positive,7.052954,-16.199265
Sorry folks. My error!  Got it.,negative,9.82298,8.468068
Help!  Help!  I deleted the BOM icon shortcut onto my homescreen but deleted. Now I can't find the icon again. Help!  I've spent hours looking. Can someone give me a link to please. Where is it hidden?! The mobile site is great for quick easy checks.,positive,2.528919,7.447194
Sensational UK the interactive graphs are very helpful,positive,3.2590084,8.000738
"I live in Mansfield Vic where according to your weather app at 3pm today Tuesday it was 9 degrees & cloudy.  In fact it has been a beautiful sunny, cloudless day ALL day & at 3pm was 13 degrees.  Very misleading.",positive,42.54871,2.0168078
"Overall this a good service, particularly when traveling. My problem with the Stirling SA forecast is that it is actually for Mt Lofty, some 5km, 200m higher and on top of the ridge. Observations for the 2 locations differ markedly on many occasions. Eg the forecast for this Saturday predicts 15-25mm. Well 25 was the reading for Mt Lofty this morning with 15 near Stirling. Often the temp in Stirling in the early morning is from 3 to 5 degrees colder than Mt Lofty but this site calls irself. Better to be honest and call it for what it is, namely Mt Lofty until BoM re-establishes a site for Stirling which would be more representative of this area and where people actually live. Thank you for the generally good work in a time of increaded climate variability",positive,27.804276,6.2796903
Excellent. Really functional. Would love to have a bit more radar manouvorability. .,positive,-20.390593,-17.85173
"Can you pease create an android app for this. Would become so easy.
Thanks in anticipation.",positive,-18.998222,-31.929865
"What a great mobile website. I have always used the main bom website for my weather, as I do not trust sites like Yahoo, especially when they can be quite different from bom. Thank you for easy access on my phone",positive,5.5474696,-18.743343
"BOM's mobile weather website is excellent. It has a simple and clear layout and is very user friendly. 

Please add predicted and current UV levels for the day.",positive,51.93229,-13.175273
Your accuracy on daily rainfall prediction leaves a lot to be desired. Weatherzone seems to be a lot more accurate than bom. You people say 20% rain most of today but been showers all morning. Wouldnt want to organise anything on your predictions.,positive,17.763292,4.14612
"Like the new site, much more positive info than Willy Weather "" rain "" leaves no hope! Apple app is good but your bette, but were is the tide info?",positive,-24.163698,7.7347827
Is there anyway the mobile site can link coastal waters cape de coudic and sa coastal observations ? Looks good for picnickers but not for water sports lovrs  cheers,positive,-2.327337,16.060644
"This service is a great idea but I entered my area of Carters Ridge initially and subsequently found the station is Nambour, about 27 k's away and doesn't reflect our weather at all.  According to the site, Gympie station is about 2 k's away and it certainly does give the conditions we are getting.  I've tried many times to change my current location to Gympie as a default setting but can't do it.  Is there anyway it can be done?",positive,26.241518,-5.164821
"Love the mobile version as much as the BOM desktop. Super handy for me being a cyclist. Quick, easy and convenient. Keep up the good work.",positive,-23.44182,17.599453
"Found a small glitch on the mobile version of the site. Cessnock NSW shows the postcode as 2320, the actual postcode is 2325.",neutral,11.445131,7.6940455
