,comments,label,x,y
279,With chance of rain could you show the expected amount as well please cheers,0,-38.33174,17.84195
280,Very happy with the mobile service you have recently provided.,0,-11.921051,-16.889470000000003
281,Brilliant,0,39.60992,-38.30928
282,"Hi, I'm a big fan of your mobile website and use it as my weather app. A useful addition would be to add wind info for each day on the 6-day forecast page. A min-max range (ie: 7-24 km/h) should fit in and provide a decent overview for each day. Cheers, Rudolf :-)",0,-18.840225,10.494741000000001
283,Fantastic,0,-24.89986,-48.8762
284,Guys. We saw the Kenilworth storm on radar for about 30 mins heading straight for us with red colours indicative of serious intensity. Don't you have someone watching radar? I understand that it built up between radars but eyes to a screen at this time of year so as to put out a warning would really help next time.cheers Phil,0,-27.512884000000003,-4.5474935
285,"On temp humidity graphs, time scale on x axis does not match displayed time at top in yellow.  Overall I love it. Well done.",0,-2.5825071,-8.9575
286,Love m.Bomb site,0,9.521992,-30.461613
287,"Thank you - use this site a lot and find it very helpful.
My feedback is having THE DATE next to the day would be helpful, such as Monday 15th.
Thank you, Wendy.",0,0.8571956000000001,-36.397648
288,Your 'feels like' function is ludicrous! It's currently around thirty degrees - it sure as heck doesn't 'feel like' twenty three degrees -  It most definitely feels like thirty here! OMFG I just realised you must have the sensor in air conditioning!,0,15.281914000000002,6.991752
289,"Hi
Great to have this mobile site for easy viewing. 
Can you possibly make it autorefresh every 5 minutes?
I am using it on my desktop computer too, and it would be great to not have to click refresh. 
Regards
Paul Fulwood",0,-6.0546427000000005,-16.923532
290,"I live in Armidale and your radar map for this area doesn't show Armidale, it stops at Gloucester well south of here.",0,-27.675062,-2.0255952
291,"Great app. Congratulations, BOM.",4,15.772799,-41.788025
292,"I love the nrw format. Much easier to read. Keep up the good work everybody. 
From Miss M.Giampaoli of Warradale,5046
Sth Aust. Thanks.",0,-2.6321652,9.200809
293,"Great App even better with UV rating.

Regards
Duncan Alexander",0,-39.37836,-19.153679
294,This is a great website! So easy to navigate!,3,38.707703,7.477280599999999
295,UV. You need to include both the forecast and current UV level on your mobile site. And preferably also current UV on your main site. Thanks,0,-14.387746,-20.481884
296,"Hello, love the mobile site. One slight problem, I am in Perth and at our local time of 16:25, the little icon for the sun changed to the moon. I think the site is not calculating the correct time in Perth, three hours after Eastern states time. If you add 3 hours to 16:25 you get 19:25 which is after sunset in Perth so could you have a look at this please. Cheers. Robert Pezzarini.",0,-2.812557,-8.477901
297,I like the new mobile website app and would also be interested to see included the maximum temperature for the day and time.,0,-4.915957499999999,-6.8630257
298,"I can't find where to download the mobile friendly weather forecast page. If I have to go into bom site and navigate thru that every time, then it's not a convienant quick way to check the weather at all. If I have missed something and am wrong about this, then it's incredibly complicated to find how to download. I am technology savvy, and I can't find it! Please help me to solve this issue!",0,-8.903208,-6.100707
299,"Excellent mobile site! But I only discovered it today by deliberately typing m.bom.gov.au, instead of bom.gov.au, to try and find if you had a mobile site.

There doesn't seem to be a mobile link on your full site, plus the mobile site does not automatically come up from my Android Sony Xperia. 

It would be great to fix that, if you can. 

All the best. 

Regards 
Chris Beall",0,-10.116938000000001,-15.485733999999999
300,I have been using the BoM mobile site since it was launched but setting a favourite location is not working. Have tried many times tapping on the star outline with no effect. iPhone 6S with latest iOS. Please direct me to instructions. Thanks.,0,2.7665231,-15.549487
301,"The Cairns radar appears to be out of calibration. Today it clearly showed heavy rain over cape kimberley area however it all passed between  5 and 7 kms to the south. 
Cheers. Tony",0,-32.504414000000004,4.2909555
302,"Glad you now have an app but there are other apps that provide much more detail without having to launch onto your site. The latest observations from around the areas would be good. 
I'm sure there will be improvements in the future.",0,13.825726500000002,-9.792716
303,"It would be useful to have wind speed/direction on each of the 5-day forecast days. If you do that, I'll switch over from Weatherzone.",0,-22.75499,25.238619
304,Absolurely love it. Set for my suburb in Mekbourne and use it all the time. Thanks for delivering this service. Was in the NSW SES and the BOM site was a integral part of flood and stirm watch. Great service to the community.,0,-6.669747999999999,-10.995271
305,"I love the simple mobile site.
But I've noticed for about a week now that the radar in Brisbane (Mt Stapylton) is not as smooth as it used to be. It used to be a regular 6 minute update but is now updating in increments of 12mins, 6mins, 12mins, 6mins. For example the radar shows 50mins ago, 38mins ago, 32mins ago, 20mins ago, 14mins ago.
Thank you",0,-2.9483416,-0.531805
306,"It would be helpful for older people if you add the day & date for each forecast window on your 7day forecast. Pity you don't have a 7 day ""estimate"" of marine/boating/bays report. Great service guys",0,-24.557775,18.942953
307,So far....Awesome! Well done.,0,-42.881992,40.551292
308,Brilliant effort on the mobile version of the site!,0,36.692295,-38.656867999999996
309,"Great mobile page..you've chosen well..clean, simple, informative. I use it all the time in comjunction with radar. Well done..",0,26.511808000000002,10.46686
310,Would be nice to have the road/rail/rivers option on the mobile rader too. I use the intersection  of the ones near me to pinpoint exactly where my home is in relation to storms etc. Thanks much for making the mobile site - looks great!,0,-6.6522107,-16.79114
311,Good,1,-17.141018,61.319527
312,"Dear BOM,

Thanks for providing this fantastic, localised, web-based weather information service!

Please know however that the localised live weather information for Berwick  http://m.bom.gov.au/vic/berwick/ extrapolated from Ferny Creek 19.6kms away  is significantly off, both when compared to the amateur weather station at http://www.berwickweather.info/index.php backed by subjective observation.

I strongly recommend tweaking it to make it more useful to us who live locally, and would love to take advantage of this superior, localised, mobile web-responsive (but currently inaccurate) BOM service.

Thank you.

Michael",0,-8.342941999999999,-9.069311
313,Nice accurate app for phone and tablet. Accuweather has poor algorithms. Nice to get the data from the source not an add on service that is the equivalent of a wet finger.,0,20.068967999999998,29.018702
314,Can the new mobile friendly weather be down loaded as an application,0,-4.9072037,-26.097271
315,I love it! It's text is big and it's layout is simple. Thank you.,0,28.271409999999996,-16.484108
316,"Hi

Interested to know what the crescent weather symbol means? Haven't seen it before but occurred today for Sapphire Beach NSW.

Regards Andrew",0,4.1731377,-1.5217322
317,"On the rain radar site can you tell me what the scale labeled UTC means?
And also the numbers
000.5el
Many thanks",0,-34.250755,4.2787137
318,Hey only just found your new mobile site... went straight to the radar only to find it doesnt go as far north as Woombye Qld as it uses the Brisbane radar... I normally use the Gympie radar 128 as it even show Nambour on the map which is our neighboring suburb so much easier to guage the weather....otherwise a nice quick summary.,0,-30.389515000000003,-3.502913
319,The mobile site is great. time to turn it into an app,4,-0.44679759999999996,-12.159164
320,"Fantastic, much easier to the i want quickly",0,-26.200556,-46.241985
321,Can you please include uv alerts on this mobile site. Thank you,0,-18.0882,-19.707203
322,Could roads please be placed on radar map.,0,-27.399540000000002,-13.060683000000001
323,"Great work!  The new mobile site has the 3 pages I used most much more easily accessible - forecast, radar and history.  Plus the day's rain predictions  in time bands is a very  handy enhancement.",0,-21.941761,-8.179247
324,"Besr weather app ever! Easy to read and very clear. No supergluous info.
Perhaps could add the daily forecast and access to the synoptic map?

Thanks for a great app.
Cheers,
Jon",0,8.959224,-5.376568
325,This is fantastic well done - I use it at least once a day very accurate,0,-26.063179,-44.023815
326,"Hi just wondering why the radar dosent go off the newcastle radar for wyong shire. The terry hills radar covers to much of the south coast would like to c more from the north,as to the images from the newcastle radar shows",0,-31.927193,-3.2843977999999994
327,"I like the mobile application even on a desktop.
I live at Bli Bli on the Sunshine Coast where the mobile application shows the Mount Stapylton radar which only just covers Maroochydore (128km). For places north of Maroochydore (or even Caloundra), the Mt Kanigan radar would be a better option.",0,-30.011771999999997,-4.755942
328,"Hi there. I've recently found this page, http://www.bom.gov.au/places/nsw/ulladulla/, which I like. One small observation is that the words 'When will it rain' are not clearly directed with the section below it. I would suggest either a bigger 'arrow head', if that's the correct term for the dip in the line. Or move the words below the line & enclose the words in a slightly darker green or something to make them stand out a little more. 
Cheers
Colin",0,-12.015848,-4.3802376
329,"Hi, great mobile site, neat, simple and fast. Would love if you could add 'your location' as a dot on the rain radar like other weather sites?",0,4.726546,-8.342606
330,Great new mobile site. Is it possible to have a link to the current and 4 day synoptic charts?,0,-11.499868,-23.85892
331,"This is actually a question. I use your mobile page that I love and also the elders weather site both for Ulladulla. I was wondering why your page differs so greatly from theirs in particular to rain forecast. Eg Monday next 40% for yours & 90% for Elders. 
Thanks Colin",0,-17.03739,-0.7089873999999999
332,"This is a great app!  Thank you. 
Bill Halliwell
Hobart TAS",0,1.7327749,-33.154663
333,"Hi  the layout of the mobile site is great. However, i live in Moranbah 4744 and have saved it as my favorite but the radar image starts well south of moranbah and stops just south of moranbah. Can this be edited to show moranbah in a more central location on the map? Glenn",0,0.11821159,-13.768023499999998
334,As the Bureau are responsible for tides would it not be possible to include tidal data for coastal locations in the app or a dirct link to tidal data for the current location if coastal.,0,6.106878,-15.1749
335,Try good,1,1.5691493,27.15052
336,Please develop a bom android app for weather forecast,0,-5.060846,-43.315304
337,Thanks for a great site. I don't understand. This a.m. Radar for Perth shows rain moving NW to SE yet winds are E to ESE? Regards Mervyn,0,-34.473515,4.3668002999999995
338,"I'd find the mobile page much more useful if the ""possible rainfall"" figures appeared with the possibility percentage for  each 3-hour period shown for the current day, as we see in the non-mobile beta town forecast pages. This is the only reason I don't use the mobile site forecast pages.",0,-17.855547,1.9349880000000002
339,How do I download the bom.gov app on my Samsung 4 phone. Thanks Melena,0,-12.6610775,-9.43403
340,"Hello, my name is Warren.
Can you please tell me how I can get the BOM app for my iPhone ?
Thanks",0,-8.320747,-43.080635
341,Love the new mobile page its got all the info I need/want thank you,0,-11.018883,-29.717996999999997
342,Thank you for this mobile site. Could you consider adding the UV level as well?,0,-14.233812,-19.707485000000002
343,"Fantastic. Love it. Easy to navigate. Clear and has what I'm after. 
Well done.",3,43.439423,14.391108
344,Wish you had an app absolutely the best service hate having to go to third party apps. Keep up the good work.,0,15.571257999999998,-11.28251
345,"Finally! A simple, efficient, no-BS weather page. Well done.",0,21.799377,12.087914999999999
346,"Get rid of ""feels like"". The BOM is a professional service. It doesn't need ambiguous statements like that.",0,15.801473000000001,8.365208
347,Please fix Margaret river rainfall glitch.,0,-22.040110000000002,-15.742501
348,"Generally, very, very good.
I would like to see a step-frame button on the radar, as play/pause is too clunky to trap a particular radar frame.
Ian Moran.",0,-27.201359000000004,-0.6502138000000001
349,"I would like to have this service via 
an app or provide a short cut. Love this service...",0,14.680881,2.218877
350,I love your new m-site. Thank you for catching up with technology so I don't have to keep pinching my screen each day!,0,-2.7776767999999996,-29.787646999999996
351,The new mobile site is great but would it be possible to display the current UV level as well?,0,-12.416205,-22.128048
352,Looks great.  Would use if it had uv level displayed.,4,23.875511,-20.022432000000002
353,20% chance of 0 mm rain  ??,0,-37.479735999999995,15.657943
354,Site and useability very good. Temp predictions for pcode 7325 not good and quite divergent from official bom forecast on many occasions,0,-1.1186233,26.856091999999997
355,"Absolutely brilliant, simple easy to use layout yet tells you everything you to know at a glance.
Thankyou
James Mathirson",0,29.250329999999998,-13.714977
356,"Hi 

When I used the postcode of 2325...... Cessnock was not displayed......when I  searched Cessnock the postcode was displayed as 2320 which is incorrect. The postcode for Cessnock is 2325.

 When you click on the radar  your site uses the Sydney radar site and not Newcastle.   You should be able to select the radar you wish to use for the rain and the distance you prefer. In other applications you can do this. 

 I do you like the other features regarding whether information like temperature and likelihood of rain the other thing that would be good is the wind information for example when you're on the full site you can look at the wind direction to and from your local radar I believe this is handy for storm information. 

Otherwise you have a good app nice clear information and no weapon otherwise you have a good app nice clear information and no ads. 

Regards Michelle",0,16.493578,-2.5149882000000003
357,"Great start folks now to make this an app for my moblie device
Cheers",0,-14.369538,-30.446281
358,Great app have got in my I phone trying to put on my new I pad can you help?,0,-24.981077,-31.855402
359,Love this mobile website! The BOM site has long been my favourite :) and the new features and layout have cemented it at No 1. The best is setting my fav location and toggling from radar to weather - so efficient.  Thanks!,0,4.0099883,-21.278948
360,Right now it is heavy rain in Blackhead.  Radar says clear!!  Why is that?,0,-29.861763,4.5960183
361,"Terrific site 
Thank you",0,2.8285089,-39.3425
362,"Awesome mobile site, well done",0,-43.26615,35.826767
363,Looks great on first look. More feed back to come.,4,24.425657,-22.242287
364,Hi l can't seem to download the mobile app? I can access it through the bom site but that is all - help please - thanks,0,-8.674435,-42.477905
365,I am looking for a weather app for my andriod phone and just checked out your app. Any chance you could add your UV Alert to the front page as I could not see it? Or have I missed it? Thanks and keep up the good work. A fan.,0,15.561399,-12.290293
366,"When you display forecasts , say next 24 hour, as well as time, could you have date as well
Eg
8pm
Wed 12/1/15.
Thanks",0,-2.030583,-4.547666
367,"Very accurate predictions
Well done",0,-7.034317,2.2744122000000004
368,Would love this to be an app,2,16.223913,-36.665615
369,As a  cyclist i would like to see wind forecast on the bom mobile site so that i know what to expect when i cycle to and from work,0,-15.009020999999999,27.213103999999998
370,Great. Uninstalled weather apps.,4,12.257988000000001,-38.939167
371,Love the new mobile site. Works a treat.,0,-6.441598,-29.154646000000003
372,"Great mobile site - thanks!!  Would love the option to slow down the radar. Other than that it's perfect!

Simon",0,-6.809146000000001,-15.405717999999998
373,It would be nice to be able to select wind speed in knots in the table for predicted weather,0,-18.432610999999998,23.917734
374,"Like the design and information on the new site, much easier to read.",0,-2.4864354,11.496421
375,"Brief look just now, and I think its good. FM",1,-13.551035999999998,36.344204
376,Hi ya family and friends j,0,-2.7209093999999996,2.0819383
377,Any chance of an app at time soon?,0,-1.1337802,-10.417525999999999
378,The weather for gymea for the last two days has shown no wind despite it being a quite strong southerly or souwester,0,-20.139035999999997,21.509995999999997
379,This new mobile website is great. Well done to the developers.,4,-18.219314999999998,-29.938839
380,"Wind direction and strength would be a useful addition to the daily forecasts.
Thanks",0,-20.774639999999998,27.151591999999997
381,"At last. A weather site that fits on my mobile and, I don't have to squint, or widen the view so much that only a quarter is visible. Well done  BOM,thank you.",0,-8.659286999999999,-14.816776999999998
382,finally! great job.,4,-41.83583,4.409206
383,"Hello, I'm a dairy farmer from Drouin,vic. I'd like a local forecast as I check it every day. This is my first visit to this new weather app and I can't find Drouin , only capital cities, cheers thx",0,-9.748616,8.372622999999999
384,This mobile weather facility is great! A shortcut in the home screen is as good as a fancy app. Thank you to the developers and all the great work people do at BOM.,4,-3.5697665,-34.080740000000006
385,"Nice App but, location Armidale nsw 2350 radar selection is Newcastle, when it needs to be Namoi.
Brian Parsons",0,-26.213188,4.4908757
386,Current UV reading need to be easily read.,3,33.840363,25.36665
387,Including the Current UV level with the temperature would be great for us parents with kids eager to play outdoors.,0,-6.4370236,-2.1514072
388,It would be great to have it as an App and to have a radar station selection. In total however it is a great site.,4,12.996334,-22.677826
389,Can you please explain how to create a favourite?,0,-23.093248000000003,-15.705926000000002
390,"Gday, the app does not hold a favourite location. Using apple iOS version. On opening I press ""use current location"" and always get the prompt to allow use of location w- which is annoying.as I have looked in privacy and allowed location services generally. There is no icon for this BOM app specifically. However when it does load my location I press the favourite star and it changes to full rather than outline. Back at home page it appears as a favourite, but on closing the app it does not remember the favourite setting and again asks me to allow use of location i get it to use current location. Would appreciate a fix to these two problems. Thanks. Andrew",0,7.3084216,-18.309960999999998
391,"Hello, I have just discovered your mobile weather site and am most impressed. 

Aside from wishing that it was a widget, from my point of view, the only thing missing, is the inclusion of the ablility to add the weather observations on the radar.

On another note, in the menu it says 'No favourite location yet', but I cannot see how this can be set.

Keep up the great work (fingers crossed for an Android app or widget!).

Kind regards, 
Andrea",0,5.502911599999999,-9.545717999999999
392,"Yay. Much more user friendly.
It would be very handy if there was a link to the synoptic charts too.
Obviously it would also be more awesome in ""app"" form. 
Good job.
Gavin.",0,-52.63726,0.2091939
393,"Clicked on Radar from mobile weather site for Nile, Tasmania and it took me to Radar for Hobart. Nile not even on map.  More useful would be NW Tas Radar were rain comes from.",0,-31.259204999999998,-3.0854461
394,Absolutely love the new mobile website - everything on the same page and easy to read - well done.,3,-16.074831,-28.634338
395,Omg love the new mobile website,0,-17.095964000000002,-28.782858
396,"Like the weather,would be nice if theres a. APP. Instead of going to Google all the time.. Much appreciated of feed back to this... Cheers. Ange..",0,10.96917,19.208895000000002
397,"Hey, just wondering if you guys are working on a mobile app? Would be much more convenient than having to pull up the mobile site every time. I'm sure everyone wants to get the most accurate weather updates from your bearau.",0,-3.4458263,-16.539837
398,Good site.  Easy to find and clear weather map.  Keep up the good work for us oldies.,1,15.452528,20.836470000000002
399,"Radar option does not show Bundaberg at all. Can that be sorted out?
Also can radar show roads as the spot I want to check for rain is on the highway between Bundaberg & Childers",0,-33.456833,1.3838676
400,"Hi Team, I love the new mobile site. Very clean, easy to read and loads very quickly on my phone. Great job!
Would it be possible to also shown the UV rating for the day?
Once again thank you, keep up the good work. 
David",0,-9.888067999999999,-24.251554000000002
401,This mobile site is fantastic. Clear and concise. 10/10.,0,20.29215,18.598183
402,Thank u,0,1.3576591,-37.693497
403,"I love the mobile m.bom site. However as a sailor I don't use it as other sites have the wind forecast in knots which is much more useful when away from a pc.  Can you make a knots option or even a m.bom/marine page, you would win back many users
Cheers
David",0,-13.93423,-8.454005
404,It would be good if you put the date next to the day on the weather forecast,1,-25.898973,20.129148
405,"Fantastic weather site ... Whilst the full BOM site is great it is too comprehensive for a mobile .... This new mobile friendly site is easy to use , clearly laid out and best of all , weather for ones location in a snapshot . Well done BOM team ! Thankyou Michael",0,-9.259007,-14.9635
406,Good site for mobile..,1,-15.74671,55.29919399999999
407,"I love your weather forecast on your app/site. However, where you have the days eg the following 5 days etc, could you put the dates beside the name of the day. Thanks. Kerrie Carstensen",0,-24.032194,18.371443
408,"Although one can have a favorite & even remove the default radar, one still gets sent to Melbourne instead of only favorite I set as Melton? Is this because Melton doesn't actually have a weather station? Not sure why have a favorite that does nothing? Very annoying having to set location on each use. Please fix. Regards. Bruce.",0,5.3236875999999995,-12.752261
409,"Hi in the next 24 hrs table does 7.30 50% chance of rain refer to the 3 hours up to 7.30 or from 7.30?
Thanks 
Russell Morgan",0,-33.38608,12.997803
410,"Hi. Great mobile site, except that the radar tab when used in the Launceston area hooks into the radar in the south of Tassie.. It should be bringing up the West Takone radar area for the north of the state. Can this be corrected?? Yours Gordon.",0,-31.159878000000003,-3.1092079
411,"The mobile site is very easy to use, but it would be useful to keep more than 2 recent locations in the menu. We're touring around and looking at several places at a time.",3,1.1093918,-15.901484
412,Great mobile site - much easier to keep track of the weather from the phone.,4,-29.021927,-24.858885
413,"Are there any plans to add UV index to your mobile app? I love using the app, but with my Type I skin, it would be nice to have this information quickly available. 
Regards, Andrew",0,10.559368,-11.426996
414,"Your mobile site is very good and easy to read. Any chance you could include forecast wind speed and direction as well?  This is important to us. Cheers, Paul McClelland.",0,-18.11917,28.8706
415,"...previous comment re wind direction refers to the 24 hour forecast page. 

I'm excited by the mobile site! Thank you.",0,-16.735907,20.046843
416,"I really like the site!
Re wind in 24hours: I'd like to see triangles pointing the directions under the letters SSW NE.
I still get confused about if winds come from or go to. Sad but true.
Thank you for this opportunity.",0,-16.87024,25.89807
417,"Hi,

I've been using BOM's mobile version since its first launched, and have been really pleased by it.

Since now summer is here, can it be added with the UV/UVA index to it? Or if it is already there, please point me to it?

thanks
Jo",0,-17.80796,-17.90699
418,"Absolutely love the new web page. Great work!
Thanks heaps.",0,-9.199096,-28.308163
419,Max temp should be prominent eg strong warm colour and above minimum. People look for top temperature first. Confusing as is.,0,-2.117683,5.4616017
420,Love the mobile site. Would be great if the current uv index could be slotted in.,0,-12.880315,-21.10507
421,"Hi guys, just wanted to say that the mobile site is fantastic. Finally I can have decent weather data on a windows phone by pinning your site to start. An app in the future would be awesome too. Keep up the good work!",0,-33.91625,-25.744059
422,"(continued) ...needs recalibration. For example, a local amateur weather service, despite being amateur - http://www.berwickweather.info/index.php - is physically located in the observation area, and probably offers a more accurate live temperature reading than the computer-derived/modelled one based on Ferny Creek 20kms away.

So my bottom line sunmarised: please use an on-the-spot check of your local observations in Berwick (and maybe surrounds) and calibrate if necessary.

Your current observation temp for Berwick as at 8:55 AM Sunday 20 December: 31 . The Berwick Weather Info Service: 36.2 .

Thank you

Regards,
Michael",0,3.2205220000000003,-1.4488431
423,"Hi. First, thank you for the overall excellent service you provide, and specifically for the relatively new m.bom.gov.au mobile web service, where you dice up VIC in 6(?) square kilometre chunks I believe and offer localised weather forecasts and observations.

I just wish to give feedback please regarding the live *observations* for Berwick  http://m.bom.gov.au/vic/berwick/  they seem frequently (and significantly) inaccurate. I realise you don't have physical weather stations everywhere, however, the Ferny Creek point you use 19.6 kms away - and the weather model you use -",0,-8.442739,-8.860934
424,Just want to day thank for this really useful site. Very useful during firefighting operations in the Northern Midlands of Tasmania over. The last few days.  The layout of the information is perfect.,0,-18.620594,17.504171
425,"I would love to see a lightning radar to compliment the excellent rain radar  All in all, a great site.",0,47.606215999999996,-6.9025617
426,When you are viewing the weekly forecast for a specific area (eg. Werribee). It would be fantastic if the date was displayed beside the day,0,-24.664022,-40.443684000000005
427,"A great mobile-friendly site, thank you.",4,-7.448405,-21.259870000000003
428,Great website. Easy to use. Logical lay out.,3,31.414776,-1.6491653999999998
429,On the blue scroll down phone version of the quick details why not flip the colours of the dally temperatures. Make the night one black and the day one white. More intuitive this way. Thanks Andrew,0,-8.335894,1.2928950000000001
430,this is a great sight and I thank you but would be better if we had a dedicated station at kimba 5641 because of the difference between cleve and kimba can from 5/10 degrees different thank you dale nugent,0,-0.31061298,-3.5755489999999996
431,"Your current temperature readings need some updates. Ive had to stick a thermometer outside to get an accurate reading. Today your site has been nearly off by 10C. I'm a big fan if the bom but this website could use an update. I love the graph of temp,humidity, and rainfall probability, so well done there.",0,-6.819824700000001,7.083264
432,"Generally a great mobile friendly site. It would be most useful to have wind speed quoted in knots, or at latest an option to display in knots.  Perhaps a sign in to allow personalisation of the data displayed?",0,-16.195684,24.087723
433,Love it. Thank you so much. No nonsense user friendly basic weather info is all I need. Well done.,0,-52.914913,-3.116341
434,"Yay! Just discovered the mobile version-Thankyou! Having the UV index would be a wonderful and very useful addition. Thanks, lisa",0,-14.219582999999998,-19.131845000000002
435,"Dear Sir/ Madam,

Could you please make this website an i phone app",0,-22.59817,-22.84737
436,It would be good to have the option to put temperatures on radar map like the main site,0,-33.692703,-3.0227802
437,The mobile site does not include forecast information which would be really helpful. Currently I check both the mobile site and the forecast non mobile site.,0,-15.198019,-21.323421
438,"Hi. I have just discovered this mobile BOM site and think it is great. 

One request though would be the addition of current UV Index.

Thanks.",0,-14.944469,-18.3161
439,could you please explain bright light in the eastern sky which is moving westward,0,-21.815107,-15.681929
440,Any chance of showing sunrise and sunset times on the app?,0,-1.1441095,-10.233522
441,"I'd really love to see the wind / wind direction for ""tomorrow"" on the mobile website. I visit BoM ""Melbourne 7 day forecast"" daily in order to decide which days to cycle to work. Thanks for reading!",0,-21.733625,24.860737
442,New mobile site looks great. You don't have the predicted rainfall amount for the current day?,4,-11.506149,-23.911376999999998
443,"Love the new mobile site, great job thanks",4,-5.3162866,-29.85908
444,"Dear BOM, thank you for this super-handy mobile website for checking Melbourne's weather. However, please know I have observed it to be woefully inaccurate when it comes to current temperature for Berwick 3806. Perhaps the model needs a tweak for this local weather information?

Regards,
Michael",0,-7.469695599999999,-9.050042
445,It would be great to be able to see the  UV warning for your location too,0,9.872867,-18.232374
446,"Love the app, however how come I can locate myself yet unless I know which forecast area I'm in I can't tell if the warning that gives out the forecast areas doesn't relate automatically to where I am located?",0,7.467703299999999,-14.31065
447,"Would like to see the days high temp and low temp on the main page. I use this as my main weather app, beats the stuff in the app store.",0,10.389842,0.022361895
448,"Hi, is there a setting that allows the forecast temp to be shown on icon when app is closed?  Also, for travel I like to have a couple of locations listed, can I swipe from 1 location to the next or do only have the option of viewing alternative from opening locations & selecting. Thanks Alan",0,7.379912400000001,-17.495338
449,It would be nice to have the maximum temperature since 9am on my local Glenelg page.  I see that such information is shown on the adelaide page.,0,-15.55744,-1.4489083999999999
450,"I have been using the BOM radar on my mobile (Samsung S5511T) for the last four years. This is NOT a smart phone. I always view the single radar images and have never had trouble. Now I cannot get a full resolution radar image and I am redirected to another site. The new m.bom.gov.au site is NOT viewable on my phone. Please can you help me?

Reg Saunders
Cawongla, NSW.",0,-30.442888,-6.850332000000001
451,"Fantastic.  At last, a weather prediction we can rely on. Well done",0,-23.589357,-42.492207
452,Does anyone read these messages?  Who can help with enquiries?,0,33.34655,26.079794
453,"For the umpteenth time the temperature for Newcastle and the north end of Lake Macquarie is totally incorrect by about 12-13 degrees C. Please check your information. 1Dec2015. Yours faithfully, Rob Regan",0,-1.5956795,-5.3265233
454,Hi on the radar maps it would be helpfull if there was some sort of visual indication showing which way the storms are heading just a thought just makes the map more easily interpreted.,0,-27.329174,-7.078028999999999
455,"The new mobile site looks great, and offers a fine alternative to the weather app. However, could the uv index and alert period be included on this site, as it is on the old forecast page? It would be a great inclusion. Thanks.",4,-12.902014,-22.616388
456,The mobile website is amazing! I wish that bom.gov.au would automatically detect mobile and redirect.,0,-12.890238,-14.908171
457,"Like this app better than ""Aus whether""",0,-42.097946,-20.405598
458,"An excellent job, very impressed for many reasons.  Thank you.",0,48.714886,-18.866316
459,"I like the mobile friendly website. I use it daily. It would be good if you could make the rainfall and rivers info mobile friendly too. Thanks, Guy",0,-48.84075,-0.7884361999999999
460,"A nice clean look which is appreciated; however, information such as expected change in temperature during the day and changes in wind speed and direction during the day would be useful, similar to the elders weather app.",0,-19.926235000000002,23.208574
461,"Love the mobile site! Super easy to use and has all the info I need, including the radar.
Have been showing other people and getting them on board too! Great work and thanks.",3,-0.8794038000000001,-20.733255
462,Love the mobile services. As a field worker I need to keep an eye on the weather. Many thanks..,0,-7.3774915,-33.856037
463,"Hi BOM,

I just really wanted to say that I love the new mobile website! It is sleek, simple and chock full of great information right where it needs to be. Always loads very quickly and it is a pleasure to use. So thank you! Keep up the fantastic work and providing reliable information, it is appreciated!
Regards, Peter",0,-11.606963,-26.863089000000002
464,"I use many seperate pages from BOM. Would love to be able to customise my BOM page with your different windows or info. If your data had a portal, you could sell access to it to third parties who then format it in different ways. If interested, call me.",0,-13.695654000000001,-6.776117
465,Hi. This is a really good sight. Looking at radar is of little use to most people. Possibly this predictive storm sight might be better for local governments to use when issueing warnings.,0,-6.04586,24.018810000000002
466,"Does the Mobile Website replace your excellent BOM App which seems to have  disappeared from Playstore?
Brian Rice",0,-13.582831,-12.904074000000001
467,"I would like to see the live UV Index display added to the temp, humidity, rain and wind on the mobile webpage.

Can this be added?",0,-11.345002000000001,25.090506
468,"How do you calculate the ""feels like"" temperature? Would it be different for a tropics resident in contrast to a polar dweller?",0,14.152188,6.329025700000001
469,Excellent presentation.,0,48.078167,-14.00828
470,"Thos is a great, and very useful app. But I can't find it on Google play store to install on other devices. Please provide the name or a link.
Thanks
Mike",0,-22.964178,-18.01669
471,"Very good mobile website to use, user friendly.",1,-56.17227,-1.4181027
472,Brilliant,0,39.60992,-38.30928
473,Love the mobile app,2,16.710941000000002,-36.43566
474,"Fantastic new set-up, any chance  there will be an app anytime soon?",0,-20.303722,-44.33488
475,I love this new app. It is so handy.  Thank you.,2,-3.9708955,-30.492773
476,Very good except it would be nice if it was a app.. Than going to Google all the time to check the weather...,0,11.002131,19.142635000000002
477,"Finding the mobile site useful. Have the following suggestions:
1-could the warnings summary page include info on what day the the summary applies to? 
2-could the weather summary text have the full summary as included on the main website? 
3-the main website has forecasts for 2 extra days. Why not also include this for the mobile site? 
Cheers, Bart.",0,-18.523397,10.282878
478,Loaded 3 apps to androids now cannot load anymore what has changed could you please send me a link to app installation,0,-4.7793529999999995,-41.974224
479,"Your mobile site is excellent, I use it many times per day.  Is it possible to add humidity and wind readings to the site as I am interested in meteorology and they are areas I would like to see information for.  As stated, I very much like your site and believe the Bureau of Meteorology provides the most reliable information.  Keep up the great work.  Thanks Lesley",0,17.831446,-5.702501
480,Plz tell gladstone to get off their arse and make sure the rain radar maps are up to date and on time.,0,-28.089806,-7.723999000000001
481,Add wind predictions and site will be perfect,0,-18.72899,26.740453999999996
