,comments,label,x,y
176,"at 7:49 PM on Thursday 4th December, storm warnings were issued for northern Canberra by ACT ESA on twitter. Sadly when I went to confirm this on the BOM site I could not access the warnings button on the mobile site due to it being inaccessible to screen readers.
I have previously asked for the warning button and the locations button to be made accessible to screen readers using the Web content accessibility guidelines 2.0 available from www.W3C.org
It would be greatly appreciated by myself and others using screenreaders to have these two buttons made accessible so we are fully aware of any warnings posted by the Bureau of Meteorology or other bodies.
Thank you",2,6.4521947,0.31654897
177,"Not sure if this is the right forum to bellyache about the BOM app for iPhone. The damned thing crashes every time I try and look at local radar, even after I downloaded a ""fix"" I received that was supposed to sort it out - very irritating",0,-1.6001315,1.7037127
178,"Hi,

Still confused about the difference between the main site and the mobile site.  Change of rain in Canberra is 90% on the former and 30-40% on the latter!

Regards,

Andrew",3,-3.0700363999999998,-9.071793
179,Ive been trying for ages to get the radar on my smartphome and today when I click on the link am told that radar can no longer be accessed on this phone? When will I be able to get it back. I used to get it so why shouldnt I get it still?,1,-3.6140482000000005,-3.5221940000000003
180,Your temps are bull shit. Its 41.5 @ merrimac,3,1.5338666,7.2186713000000005
181,Your temps are always wrong. You say its 24.5. Its 39.5 here on the gc.,1,1.9136996,8.337729
182,On the current day there is no indication of how much rainfall. It just says chance of any rainfall with a percentage. Am I missing something?,5,1.5190077,-8.390106
183,Your app is crap,4,0.19702892,-2.1227767
184,Very disappointed to find that temperatures on mobile site are quite different to those on main BOM site. Looks like your mobile site needs more work before going 'public'.,0,2.4024495999999997,3.3525032999999995
185,"Installed app now radar won't show on screen. It worked to start with then stopped. 
Can you tell me why?
Fay Hicks
Beenleigh",0,-0.7566855,-0.46690822
186,"There is something screwy with the time on the radar page. It says that it is from 10 hours ago, though the timestamp on the images is current.",5,0.59233296,-0.2943188
187,"How do i change the wind speed from km/ph to knots ??? Im using a mobile phone obviously, a sony experia, so if this isnt possible then sorry for wasting your time.",4,-4.1134973,3.3082333
188,"I have noticed that the data for Port Noarlunga, SA, looks consistently wrong. The forecast consistently shows as around 10 degrees less than the forecast for Adelaide. 

For example, 
today's forecast for Adelaide is 37; for Port Noarlunga is 24
Tomorrow's forecast for Adelaide is 26; for port noarlunga is 17
The current temp is showing as 34.6 for Adelaide and also for port noarlunga

I noticed this discrepancy a few weeks ago and again today so I thought that I would let you know so that you could look into it.",0,-0.02145816,8.925998
189,We keep losing our home area (Chiltern) as main weather. It keeps giving me Brighton. How do I get Chiltern as the main area?,2,-5.4225525999999995,-1.3358911
190,I have been using you page for awhile now but I have noticed that since windows phone updated to 8.1 the ocean on the radar is now white and conflicts with viewing light rain this also happens on the normal website too viewing from my mobile when topography is on,1,-4.9386152999999995,0.36465418
191,"Would be great to have the fire danger available on the mobile site.

Regards,
Chris",3,8.539727000000001,5.8761044
192,"I use BOM's app on a Samsung Galaxy. My husband uses the app on a IPhone and the data are very different when we graph the next 24 hours on Galaxy and next 48 on iPhone,The rain data in particular. What is the problem?",4,-2.4027207,-5.663364
193,"for the 7 day forecasts, the high should be above the low.",3,-3.4976983,9.619955000000001
194,snow falling sebastopol 3356 from 11am till 11-25 am every thing is white,3,-1.3320705,2.2195816
195,It's 7:30pm Saturday 28th June and we have a 1000 km weather front bearing down on us from the west and you have no weather warnings up. Come on guys get with it!!!,2,6.5396279999999996,-3.0407884
196,New mobile site us great. Fast to load. But radar is always showing no rain on my windows 7 phone. It has the last update installed. The garden is looking very parched.,0,-5.2682605,0.42445725
197,"Overall quite good site but will not save my home town as a ""Favourite "".",3,-6.459775,-8.333946000000001
198,"Redlynch is much nearer physically and temperature wise to Cairns, rather than Mareeba. I feel cold, but not that cold! Please correct.",3,-2.9754517000000003,5.8081236
199,"I've put my location in but you do not provide any location within 100 km.
  Laen East , the approx nearest destination provided was Dunolly! Pathetic!!!
  This site is Biased for the city, the majority in the city just need to know weather they need an umbrella or can wear a mini-skirt??
 How about a possible amount of rain?
 Michael Geddes",3,2.9949102,2.5276457999999997
200,"Daily weather needs a forecast icon, not JUST the chance of rain",3,4.124895599999999,2.0851147
201,"Hi, I am having trouble loading this page onto my phone?",2,3.4494133000000002,-4.764111
202,The new mobile site has no way to see rainfall since 9am. Is this something that will be looked into??,5,-0.18011002,-8.55986
203,You are still using the woomera map and there is no coober pedy on this radar,1,-10.169491,-6.016072299999999
204,There is no actual rainfall information during the day.,3,2.4635390999999998,-7.369927400000001
205,"I hit the start next to the place name (I assume this makes a favourite location) and the page disappears: the part of the phone screen where the page was goes white, the web address is still in the address/location bar.",4,2.2991714,-3.4184184
206,Good app but does not refresh when you drag down,4,0.12329462,-1.5015771
207,You still have Woomera with no Coober Pedy marked on radar map,1,-10.169317999999999,-6.0154385999999995
208,Looks great! One point for consideration is to make it a separate app allowing for push notifications of weather warnings and fire warnings.,2,8.324484,1.1953319
209,"Nice to have an official mobile version of the site. The ""past 24 hours"" timeline is confusing. Also wondering why there is no record of the absolute downpour that occurred less than 24 hours ago in Craigieburn?",3,0.49753737,0.39807042
210,Better than the site I am using but there are no graphics no rain falling down the screen :(,4,-5.939539,6.1627684
211,It's everything I do need and nothing that I don't need. Thanks BOM!,3,3.2725847000000003,1.8797426
212,Ignore previous question just found radar tab...love it.  Will probably use app on phone before website on PC.,4,-0.8331508,-1.4422632
213,"Galaxy S2. No lag, scrolls smoothly, found my location using postcode as Current Location was just going round and round (common here). Layout and font  good, can I customise my view for one click rain radar?",4,-2.790955,-0.11300439400000001
214,Mt Lofty weather is not indicative of Nairne. Mt Barker if the station is ever working or failing that Kuitpo.,0,3.2835288,4.18098
215,Will it also show severe weather warnings,2,8.601567,-0.6145531999999999
216,Is there no satelite or synoptic charts?,3,-7.766653,10.066512
217,About bloody time.,4,-6.5424169999999995,2.805971
218,"We need this as an android app, alarms for sudden changes.",4,2.8941572,1.1373371
219,Cant wait tfor the app to be finished ive been looking for a good weather app but havent had much luck!,0,0.5953873000000001,-1.7555912
220,"Beautiful design, but lack of additional forecasts/data restricts its use.

Marine forecasts are important to me.",3,-1.698907,8.643985
221,Doesn't work when current location is USA not helpful code message comes up,4,-3.5234292000000003,1.6110044
222,"Seems okay to me, no problems so far",3,-0.91003984,-4.966464
223,if you refer to another part of the website as you have in warnings for Tasmanian river flooding can you provide a clickable link.,2,5.8986273,-0.99594814
224,"Don't like the radar page, looks like we need to enlarge the picture but of course can't.  Rather have the enlarge buttons and colours underneath rather than on the sides.",1,2.1499617000000004,1.134196
225,"Mobile site is visually dull. I have no doubt that the content will be informative and accurate. Just not visually stimulating. Use lighter, brighter colours.",4,1.6049573000000001,-0.7475008000000001
226,It's very informative etc. but it's not very pretty,3,1.8977836,-1.2435926000000002
227,"The rain radar. You can't pause, then advance frame by frame to get the latest view. Poor usability.",1,-3.2150182999999997,0.112079814
228,"Coolangatta, 30 Klms from here and on the Coast is not very accurate for here at Uki where I live. Are there no closer weather stations to here?",2,1.8567908,4.86717
229,Looks good. Would there be a spot on the page for fire danger ratings or a quick link?,0,9.041733,6.3120475
230,The blue back ground is far too dark and heavy. It's quite distracting.,3,-1.6285258999999999,4.2856879999999995
231,"Site is not complicated and easy to navigate.
I will be switching from Weatherzone to this site.",3,0.34532827,1.0992643
232,No current rainfall amount,3,1.5372727,-8.398539
233,The warnings section make it stand out from the usual weather apps. Could there be a alert built in to make your phone beep et al if you enter a weather warning zone etc?,2,7.997924,1.4361614999999999
234,like the new page but still no radar covering my area,1,-5.1166725,-0.9421894000000001
235,Launch full site should go to BoM home page. VERY frustrating to be redirected elsewhere. Please fix.,2,-8.093225,0.35051495
236,Lots of fishing fans-like myself have to check 2 weather sites prior to going out. Can you add similar to seabreeze so no the water as well?,2,0.36895537,2.2909544
237,This has a simple interface which works for me. The radar seems a bit low resolution and I miss selecting kms.,0,4.2928,4.4394800000000005
238,"Finally a (hopefully) reliable mobile weather service. I think the daily high should be positioned on top of the daily low, rather than the other way around. And the colour of the high should be dark and the low should be llght, as it is now I think. Anyway, that's my two cents.",3,-4.3977804,8.810165
239,"No delay, large print.",3,0.052266672,1.3476024
240,"I'm a farmer at Bellmount Forest NSW. weather information is very important. Using the station at Goulbourne is not that useful, their weather is often different. The app we use now uses Dick's Hill.",4,-2.7888014,-6.965267699999999
241,Direct/simple/easy access. Temps are wrong for is-weather station says Omeo-higher than Tawonga so temps are inaccurate.,1,2.0293832,8.196651
242,"It is a bit annoying to have to go to a 2nd screen to choose 'use my current location""
The app seems to store your last location.  As it is a mobile app this is not useful as you will generally be in a different location",4,-5.0188913,-5.7168703
243,"As a keen amateur fisherman, fisho's around oz are crying out for an app that shows detailed, updated info on tides, swell, wind and moon phases  not just temperature and rainfall.",4,-3.2534447,4.2917128
244,"Hi there Love the mobile site but where is the sun protection times. Cancer Council has a long association with BOM and the UV is promoted/used by plenty of other weather carriers/apps but it's not included on your own mobile site, that I could see. Is this going to be fixed. Given Australia is one of the skin cancer capitals of the world and CC actively printed using the BOM site for UV times I would have th",4,-6.273799400000001,1.8499508000000002
245,allowed your site to track me . NOT evan close to where I was.Might pay to check on those things.,5,-1.4973273999999999,2.9522789
246,"Good navigation and display of data, only criticism is the lack of the synoptic charts.",3,-7.7597976,10.064716
247,It needs a daily rainfall figure. What has actually fallen.,3,3.7027563999999997,1.6596756000000001
248,"Disregard my comment, just found that zooming out gets u 256k and 512k radars.",1,-2.088075,0.79916227
249,Barometric pressure on the weather page?,2,5.248654,-6.219851
250,It works well but doesn't look very good.,0,5.556664,2.7868482999999995
251,"Using Firefox from Android, page flickers rapidity to black and back to page, seems random whether it stops on black page or renders actual page",2,3.1952536,-4.2016883
252,"Quite good but the radar was too far south, cut off my location. (Live at Clements gap, was showing south of port broughton)",4,-0.2814928,3.1533017000000005
253,Can't wait - looks great!!!  Will it have weather warnings as well?,0,8.711121,1.135951
254,Looking good but graph not clear - seems to be missing colors in legend?,0,4.474313700000001,3.2626116
255,"Great work. Maybe include tides. Only show warning exclamation in top right if a warning for that region page exists, and change colour to represent urgency. Eg. It is always orange even if no warnings exist. This attracts attention, only to click on it find no warnings, waste on time and might be ignored when really needed. Include a Windows Phone 8 Live Tile for a pinned site to reflect the current weather/forecast without opening page, could include warning icon for severe weather.",2,9.240071,-0.23560901
256,Change warning icon color to blue unless there are warnings,2,9.556157,0.09686289999999999
257,"Great initiative but badly need a dedicated Marine version 
Weather can be a life or death factor at Sea",3,2.432635,2.0121708
